Numberofinstances,Numberoffeatures,Numberofclasses,Datasetdimensionality,Meanabsolutelinearcorrelationcoefficientofallpossiblepairsoffeatures,Meanskewness,Meankurtosis,Normalizedclassentropy,Meannormalizedfeatureentropy,Meanmutualinformationofclassandattribute,Maximummutualinformation,Equivalentnumberoffeatures,Noise-signalratio,Meanstandarddeviation,Meancoefficientofvariation,pruneddevattr,pruneddevbranch,pruneddevlevel,pruneddevheight,prunedleavesnumber,prunedmaxattr,prunedmaxbranch,prunedmaxlevel,prunedmeanattr,prunedmeanbranch,prunedmeanlevel,prunedminattr,prunedminbranch,prunednodenumber,prunedwidth,pruneddevclass,prunedmaxclass,prunedminclass,prunedmeanclass,unpruneddevattr,unpruneddevbranch,unpruneddevlevel,unprunedheight,unprunedleavesnumber,unprunedmaxattr,unprunedmaxbranch,unprunedmaxlevel,unprunedmeanattr,unprunedmeanbranch,unprunedmeanlevel,unprunedminattr,unprunedminbranch,unprunednodenumber,unprunedwidth,unpruneddevclass,unprunedmaxclass,unprunedminclass,unprunedmeanclass,class
418.000000,19.000000,4.000000,22.000000,0.015596,1.192380,6.970392,0.203683,0.047437,0.677077,0.105111,2.619413,-0.389950,395.359395,0.962771,0.526429,0.281727,1.065220,14.000000,79.000000,10.000000,14.000000,11.000000,4.105263,8.037975,5.200000,1.000000,3.000000,157.000000,22.000000,6.722681,30.000000,3.000000,19.750000,0.610180,0.302853,0.995546,15.000000,85.000000,12.000000,15.000000,11.000000,4.421053,8.470588,5.250000,1.000000,3.000000,169.000000,22.000000,6.639528,32.000000,5.000000,21.250000,6
322.000000,23.000000,2.000000,14.000000,0.169669,0.819950,3.563922,0.119282,0.046719,2.192372,0.851280,0.453267,-0.822469,229.272810,0.791081,0.146831,0.333333,0.418330,4.000000,7.000000,3.000000,4.000000,2.000000,0.260870,3.000000,1.200000,0.000000,2.000000,13.000000,4.000000,0.707107,4.000000,3.000000,3.500000,0.219020,0.349205,0.549170,6.000000,16.000000,4.000000,6.000000,4.000000,0.652174,4.687500,2.142857,0.000000,2.000000,31.000000,8.000000,0.000000,8.000000,8.000000,8.000000,3
132.000000,3.000000,3.000000,44.000000,-0.062173,0.998775,3.785341,0.224996,0.119449,0.877739,0.530739,1.805733,-0.041345,57.812510,0.723038,1.224745,0.312694,0.549170,6.000000,16.000000,7.000000,6.000000,4.000000,5.000000,4.500000,2.142857,4.000000,2.000000,31.000000,8.000000,1.080123,7.000000,4.000000,5.333333,1.632993,0.350944,0.494872,7.000000,17.000000,8.000000,7.000000,4.000000,5.333333,4.705882,2.000000,4.000000,2.000000,33.000000,8.000000,1.471960,8.000000,4.000000,5.666667,3
67.000000,15.000000,20.000000,4.466667,0.560904,3.333835,19.348281,0.580639,0.122100,9.691441,1.152531,0.363435,-0.923575,33460.089727,2.141717,0.471645,0.313248,0.668153,7.000000,22.000000,5.000000,7.000000,5.000000,1.400000,5.181818,2.625000,0.000000,2.000000,43.000000,10.000000,0.314911,4.000000,0.000000,1.100000,0.471645,0.313248,0.668153,7.000000,22.000000,5.000000,7.000000,5.000000,1.400000,5.181818,2.625000,0.000000,2.000000,43.000000,10.000000,0.314911,4.000000,0.000000,1.100000,1
66.000000,12.000000,18.000000,5.500000,0.511556,1.846364,9.704176,0.561102,0.081282,5.007323,1.206389,0.677312,-0.901884,111209.492646,1.170701,0.535258,0.382660,0.523742,8.000000,21.000000,6.000000,8.000000,4.000000,1.666667,5.142857,2.222222,0.000000,3.000000,41.000000,8.000000,0.335346,5.000000,0.000000,1.166667,0.535258,0.382660,0.523742,8.000000,21.000000,6.000000,8.000000,4.000000,1.666667,5.142857,2.222222,0.000000,3.000000,41.000000,8.000000,0.335346,5.000000,0.000000,1.166667,5
506.000000,13.000000,9.000000,38.923077,-0.011254,0.896355,7.459174,0.304642,0.224892,11.725244,2.427425,0.233394,-0.827705,26.777078,0.904142,1.073675,0.299874,0.931275,10.000000,40.000000,9.000000,10.000000,8.000000,3.000000,6.925000,3.545455,0.000000,2.000000,79.000000,16.000000,0.903312,9.000000,1.000000,4.444444,1.073675,0.299874,0.931275,10.000000,40.000000,9.000000,10.000000,8.000000,3.000000,6.925000,3.545455,0.000000,2.000000,79.000000,16.000000,0.903312,9.000000,1.000000,4.444444,4
31.000000,16.000000,10.000000,1.937500,0.090284,1.097994,4.712386,0.581179,0.018821,1.296962,1.296962,2.220016,-0.928108,4.673989,0.875036,0.187824,0.644061,0.242226,7.000000,10.000000,2.000000,7.000000,2.000000,0.562500,4.200000,1.125000,0.000000,2.000000,19.000000,4.000000,0.384900,3.000000,0.000000,1.000000,0.187824,0.644061,0.242226,7.000000,10.000000,2.000000,7.000000,2.000000,0.562500,4.200000,1.125000,0.000000,2.000000,19.000000,4.000000,0.384900,3.000000,0.000000,1.000000,6
559.000000,4.000000,14.000000,139.750000,0.086653,2.522887,28.591523,0.092737,0.041636,0.484848,0.159844,1.745665,-0.216246,45269.834161,2.373721,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000,0.074125,1.000000,0.000000,0.071429,2.374634,0.528861,0.326725,11.000000,24.000000,11.000000,11.000000,3.000000,5.750000,6.208333,1.916667,2.000000,2.000000,47.000000,6.000000,1.100987,15.000000,0.000000,1.714286,4
534.000000,10.000000,2.000000,53.400000,0.009774,-0.212840,3.810173,0.102544,0.019651,0.184432,0.092366,5.037769,-0.034605,3.584246,0.602428,0.306312,0.909059,0.117851,8.000000,9.000000,3.000000,8.000000,1.000000,0.800000,4.888889,0.888889,0.000000,1.000000,17.000000,2.000000,0.707107,5.000000,4.000000,4.500000,0.773001,0.319543,0.880705,12.000000,55.000000,10.000000,12.000000,10.000000,5.400000,7.490909,4.153846,2.000000,2.000000,109.000000,20.000000,2.121320,29.000000,26.000000,27.500000,3
100.000000,3.000000,5.000000,33.333333,-0.198802,1.353912,7.644749,0.349485,0.049241,0.240616,0.240616,9.649940,0.359642,3172.057171,1.412700,2.677063,0.314069,0.745356,6.000000,15.000000,9.000000,6.000000,5.000000,4.666667,4.666667,2.000000,2.000000,1.000000,29.000000,10.000000,0.500000,4.000000,2.000000,3.000000,3.741657,0.245554,0.806542,7.000000,22.000000,13.000000,7.000000,6.000000,7.000000,4.863636,2.625000,3.000000,3.000000,43.000000,12.000000,0.758288,6.000000,2.000000,4.400000,2
559.000000,4.000000,18.000000,139.750000,0.086905,2.510099,28.150348,0.126296,0.059980,0.717814,0.268600,1.605799,-0.237381,52131.567014,2.391494,1.964971,0.660276,0.271462,11.000000,24.000000,9.000000,11.000000,3.000000,5.750000,7.125000,1.916667,1.000000,2.000000,47.000000,6.000000,0.660292,10.000000,0.000000,1.333333,2.763854,0.562323,0.301350,12.000000,32.000000,13.000000,12.000000,4.000000,7.750000,7.562500,2.384615,2.000000,2.000000,63.000000,8.000000,1.000192,16.000000,0.000000,1.777778,2
284.000000,10.000000,8.000000,28.400000,0.398557,4.542922,46.150217,0.357125,0.114060,6.444661,2.910479,0.451611,-0.855762,980.210197,1.218296,0.838134,0.322031,0.469042,5.000000,10.000000,8.000000,5.000000,3.000000,0.900000,3.600000,1.500000,0.000000,2.000000,19.000000,6.000000,0.174964,2.000000,1.000000,1.250000,0.838134,0.322031,0.469042,5.000000,10.000000,8.000000,5.000000,3.000000,0.900000,3.600000,1.500000,0.000000,2.000000,19.000000,6.000000,0.174964,2.000000,1.000000,1.250000,4
1156.000000,5.000000,2.000000,231.200000,-0.003983,2.322721,23.416945,0.098281,0.076572,0.602072,0.316303,1.660931,0.294050,19.124589,1.418488,2.091650,0.334591,0.765150,10.000000,41.000000,13.000000,10.000000,8.000000,8.000000,7.146341,3.636364,2.000000,2.000000,81.000000,16.000000,2.121320,22.000000,19.000000,20.500000,2.841654,0.250530,1.134240,11.000000,63.000000,20.000000,11.000000,11.000000,12.400000,7.301587,5.166667,4.000000,3.000000,125.000000,22.000000,2.121320,33.000000,30.000000,31.500000,4
60.000000,15.000000,17.000000,4.000000,0.024482,1.037971,7.600728,0.612912,0.010643,0.942973,0.473978,3.839351,-0.933333,116.894041,0.543141,0.380655,0.416130,0.433013,8.000000,19.000000,4.000000,8.000000,4.000000,1.200000,5.315789,2.000000,0.000000,2.000000,37.000000,8.000000,0.263426,3.000000,0.000000,1.117647,0.380655,0.416130,0.433013,8.000000,19.000000,4.000000,8.000000,4.000000,1.200000,5.315789,2.000000,0.000000,2.000000,37.000000,8.000000,0.263426,3.000000,0.000000,1.117647,2
506.000000,20.000000,9.000000,25.300000,-0.020333,0.620943,5.787470,0.304642,0.273385,22.992213,2.614388,0.119023,-0.893189,96.810276,0.724663,0.553383,0.429053,0.532032,11.000000,34.000000,9.000000,11.000000,5.000000,1.650000,7.470588,2.750000,0.000000,1.000000,67.000000,10.000000,0.679563,7.000000,1.000000,3.777778,0.561335,0.463351,0.477037,12.000000,36.000000,9.000000,12.000000,5.000000,1.750000,7.833333,2.692308,0.000000,1.000000,71.000000,10.000000,0.637377,7.000000,1.000000,4.000000,2
131.000000,3.000000,12.000000,43.666667,0.893140,1.232250,5.414180,0.406474,0.046815,0.355536,0.355536,8.041099,-0.073870,22.352949,0.846026,1.471960,0.332346,0.623610,8.000000,27.000000,11.000000,8.000000,5.000000,8.666667,5.777778,2.888889,7.000000,2.000000,53.000000,10.000000,0.532032,5.000000,0.000000,2.250000,1.471960,0.332346,0.623610,8.000000,27.000000,11.000000,8.000000,5.000000,8.666667,5.777778,2.888889,7.000000,2.000000,53.000000,10.000000,0.532032,5.000000,0.000000,2.250000,6
576.000000,11.000000,11.000000,52.363636,0.037926,0.000000,1.390130,0.301060,0.000000,0.000000,0.000000,Infinity,-1.0,0.892087,0.845232,3.647664,0.096013,4.299471,10.000000,151.000000,35.000000,10.000000,37.000000,13.636364,7.761589,13.636364,0.000000,4.000000,301.000000,74.000000,4.490191,38.000000,0.000000,13.727273,4.465016,0.095474,4.506194,11.000000,175.000000,45.000000,11.000000,40.000000,15.818182,8.011429,14.500000,0.000000,5.000000,349.000000,80.000000,5.271536,45.000000,0.000000,15.909091,1
625.000000,6.000000,8.000000,104.166667,0.077352,1.418069,13.136887,0.311517,0.197777,5.038360,2.893277,0.574250,-0.635418,99.371959,0.725040,2.536402,0.383886,0.513701,8.000000,20.000000,14.000000,8.000000,5.000000,3.166667,5.200000,2.111111,0.000000,2.000000,39.000000,10.000000,0.638877,5.000000,1.000000,2.500000,2.619160,0.366754,0.530330,8.000000,22.000000,14.000000,8.000000,5.000000,3.500000,5.409091,2.333333,0.000000,2.000000,43.000000,10.000000,0.749149,6.000000,1.000000,2.750000,4
2178.000000,3.000000,12.000000,726.000000,-0.002803,0.820769,6.048028,0.233560,0.000000,0.000000,0.000000,Infinity,-1.0,88.609305,2.521894,13.790093,0.200902,2.974993,23.000000,470.000000,170.000000,23.000000,46.000000,156.333333,14.642553,19.541667,134.000000,3.000000,939.000000,92.000000,15.005692,151.000000,0.000000,39.166667,18.898854,0.188735,3.387026,24.000000,549.000000,201.000000,24.000000,54.000000,182.666667,15.094718,21.920000,152.000000,3.000000,1097.000000,108.000000,17.695368,181.000000,0.000000,45.750000,3
108.000000,4.000000,12.000000,27.000000,-0.053524,0.248787,2.113855,0.530721,0.074020,2.000000,2.000000,1.792481,-0.750000,10.374050,0.446224,0.986013,0.251716,0.658281,5.000000,12.000000,5.000000,5.000000,4.000000,2.750000,3.833333,1.833333,1.000000,2.000000,23.000000,8.000000,0.181818,2.000000,0.000000,1.000000,0.986013,0.251716,0.658281,5.000000,12.000000,5.000000,5.000000,4.000000,2.750000,3.833333,1.833333,1.000000,2.000000,23.000000,8.000000,0.181818,2.000000,0.000000,1.000000,6
13.000000,13.000000,13.000000,1.000000,0.155253,0.193823,2.007166,1.000000,0.703473,33.841054,2.603158,0.109348,-0.923077,4841.095495,0.273741,0.320256,0.273861,0.471405,3.000000,5.000000,4.000000,3.000000,2.000000,0.307692,2.400000,1.000000,0.000000,2.000000,9.000000,4.000000,0.146176,1.000000,0.000000,0.384615,0.320256,0.273861,0.471405,3.000000,5.000000,4.000000,3.000000,2.000000,0.307692,2.400000,1.000000,0.000000,2.000000,9.000000,4.000000,0.146176,1.000000,0.000000,0.384615,7
76.000000,6.000000,20.000000,12.666667,-0.007110,0.198940,2.923116,0.658752,0.000000,0.000000,0.000000,Infinity,-1.0,26.255971,0.870863,2.865891,0.187184,1.160577,7.000000,33.000000,17.000000,7.000000,8.000000,5.333333,5.393939,4.000000,0.000000,4.000000,65.000000,16.000000,0.170951,3.000000,1.000000,1.650000,2.865891,0.187184,1.160577,7.000000,33.000000,17.000000,7.000000,8.000000,5.333333,5.393939,4.000000,0.000000,4.000000,65.000000,16.000000,0.170951,3.000000,1.000000,1.650000,4
450.000000,3.000000,18.000000,150.000000,0.064914,1.666390,10.673673,0.473114,0.000000,0.000000,0.000000,Infinity,-1.0,1054.321924,1.739327,12.576433,0.389130,0.806015,14.000000,66.000000,41.000000,14.000000,9.000000,21.666667,8.393939,4.333333,6.000000,3.000000,131.000000,18.000000,0.499134,8.000000,1.000000,3.666667,13.435029,0.329169,0.926922,14.000000,79.000000,47.000000,14.000000,11.000000,26.000000,8.417722,5.200000,10.000000,3.000000,157.000000,22.000000,0.711443,11.000000,1.000000,4.388889,4
475.000000,3.000000,19.000000,158.333333,0.060539,1.625897,10.149338,0.477736,0.000000,0.000000,0.000000,Infinity,-1.0,1038.116605,1.706934,15.313393,0.341538,0.885253,14.000000,67.000000,47.000000,14.000000,12.000000,22.000000,8.597015,4.400000,9.000000,1.000000,133.000000,24.000000,0.595085,10.000000,0.000000,3.526316,16.718253,0.311743,0.983538,14.000000,82.000000,54.000000,14.000000,12.000000,27.000000,8.743902,5.400000,10.000000,2.000000,163.000000,24.000000,0.728827,14.000000,0.000000,4.315789,3
475.000000,3.000000,19.000000,158.333333,0.064439,1.628189,10.107956,0.477736,0.000000,0.000000,0.000000,Infinity,-1.0,1062.279742,1.736547,15.984367,0.286368,1.053330,11.000000,64.000000,47.000000,11.000000,11.000000,21.000000,7.765625,5.250000,6.000000,3.000000,127.000000,22.000000,0.516461,9.000000,1.000000,3.368421,16.345234,0.262766,1.294989,11.000000,74.000000,51.000000,11.000000,13.000000,24.333333,7.972973,6.083333,10.000000,3.000000,147.000000,26.000000,0.647382,10.000000,1.000000,3.894737,3
38.000000,5.000000,2.000000,7.600000,0.012236,2.186356,9.315732,0.141482,0.037422,0.321435,0.321435,2.309916,-0.389027,4410258.155706,0.856737,0.273861,0.408248,0.408248,2.000000,3.000000,1.000000,2.000000,1.000000,0.400000,1.666667,0.666667,0.000000,1.000000,5.000000,2.000000,0.707107,2.000000,1.000000,1.500000,0.273861,0.408248,0.408248,2.000000,3.000000,1.000000,2.000000,1.000000,0.400000,1.666667,0.666667,0.000000,1.000000,5.000000,2.000000,0.707107,2.000000,1.000000,1.500000,4
209.000000,7.000000,15.000000,29.857143,0.206010,2.637057,13.994359,0.358198,0.122511,3.147494,0.835970,0.877128,-0.700004,2293.701988,1.238083,1.140871,0.370502,0.614337,11.000000,35.000000,10.000000,11.000000,6.000000,4.857143,6.257143,2.833333,2.000000,3.000000,69.000000,12.000000,0.711901,10.000000,0.000000,2.333333,1.553286,0.420947,0.590500,13.000000,44.000000,14.000000,13.000000,7.000000,6.142857,7.090909,3.071429,3.000000,3.000000,87.000000,14.000000,0.853962,12.000000,0.000000,2.933333,4
782.000000,8.000000,14.000000,97.750000,0.074390,-0.255118,5.910340,0.394991,0.000000,0.000000,0.000000,Infinity,-1.0,20.636616,1.604996,3.226169,0.216085,2.229244,19.000000,261.000000,48.000000,19.000000,30.000000,32.500000,11.363985,13.000000,22.000000,2.000000,521.000000,60.000000,1.486058,27.000000,7.000000,18.642857,3.219836,0.209763,2.341248,19.000000,269.000000,48.000000,19.000000,32.000000,33.500000,11.364312,13.400000,22.000000,2.000000,537.000000,64.000000,1.628804,29.000000,7.000000,19.214286,2
527.000000,38.000000,17.000000,13.868421,0.104258,-0.267853,15.632163,0.288317,0.006553,1.224049,1.224049,2.129706,-0.951595,34.172609,0.384900,0.341558,0.306960,0.793153,10.000000,46.000000,10.000000,10.000000,8.000000,1.184211,6.934783,4.090909,0.000000,2.000000,91.000000,16.000000,0.753972,10.000000,0.000000,2.705882,0.366088,0.314532,0.836532,12.000000,57.000000,10.000000,12.000000,8.000000,1.473684,7.508772,4.307692,0.000000,2.000000,113.000000,16.000000,0.980040,13.000000,0.000000,3.352941,4
528.000000,21.000000,10.000000,25.142857,0.016717,2.087945,17.055117,0.363638,0.276413,26.333449,1.793593,0.124894,-0.905064,988.939989,1.437231,1.553874,0.578037,0.527310,24.000000,90.000000,21.000000,24.000000,8.000000,4.238095,15.644444,3.560000,0.000000,2.000000,179.000000,16.000000,1.077262,15.000000,4.000000,9.000000,1.718388,0.550871,0.588312,24.000000,97.000000,24.000000,24.000000,9.000000,4.571429,15.845361,3.840000,0.000000,2.000000,193.000000,18.000000,1.247714,16.000000,4.000000,9.700000,6
316.000000,11.000000,3.000000,28.727273,0.035423,1.048684,6.254177,0.178877,0.118629,1.273499,0.225746,1.166356,-0.226488,40.628919,0.858310,0.653661,0.423193,0.500000,12.000000,40.000000,8.000000,12.000000,6.000000,3.545455,7.200000,3.000000,1.000000,3.000000,79.000000,12.000000,3.894440,19.000000,8.000000,13.333333,0.822413,0.371099,0.630425,12.000000,47.000000,9.000000,12.000000,7.000000,4.181818,7.276596,3.538462,1.000000,3.000000,93.000000,14.000000,5.307228,23.000000,8.000000,15.666667,2
316.000000,11.000000,3.000000,28.727273,0.086301,1.111698,6.650418,0.178877,0.118731,1.292569,0.219473,1.149148,-0.237240,40.002293,0.881133,0.648074,0.354193,0.583095,10.000000,34.000000,6.000000,10.000000,5.000000,3.000000,6.264706,3.000000,0.000000,3.000000,67.000000,10.000000,1.632993,14.000000,10.000000,11.333333,0.736083,0.320121,0.694131,10.000000,37.000000,7.000000,10.000000,6.000000,3.272727,6.243243,3.272727,0.000000,3.000000,73.000000,12.000000,1.779513,15.000000,10.000000,12.333333,2
93.000000,22.000000,2.000000,4.227273,0.134487,0.463544,3.223475,0.152810,0.072916,2.412613,0.765369,0.414177,-0.802369,81.820108,0.401600,0.158586,0.745356,0.202031,7.000000,9.000000,3.000000,7.000000,2.000000,0.363636,4.222222,1.000000,0.000000,2.000000,17.000000,4.000000,0.707107,5.000000,4.000000,4.500000,0.158586,0.745356,0.202031,7.000000,9.000000,3.000000,7.000000,2.000000,0.363636,4.222222,1.000000,0.000000,2.000000,17.000000,4.000000,0.707107,5.000000,4.000000,4.500000,4
316.000000,11.000000,3.000000,28.727273,0.066841,1.124825,6.670903,0.178877,0.114941,1.214935,0.263054,1.222578,-0.214409,39.423473,0.891780,0.515223,0.524622,0.375534,12.000000,30.000000,6.000000,12.000000,5.000000,2.636364,7.133333,2.230769,0.000000,2.000000,59.000000,10.000000,2.449490,14.000000,8.000000,10.000000,0.607529,0.498934,0.383974,12.000000,33.000000,6.000000,12.000000,5.000000,2.909091,7.181818,2.461538,0.000000,2.000000,65.000000,10.000000,3.082207,16.000000,8.000000,11.000000,2
316.000000,11.000000,3.000000,28.727273,0.063153,1.318061,8.971389,0.178877,0.115779,1.215791,0.257504,1.221718,-0.209235,39.095930,0.922271,0.726135,0.393049,0.589256,12.000000,40.000000,7.000000,12.000000,6.000000,3.545455,6.775000,3.000000,0.000000,3.000000,79.000000,12.000000,4.600725,20.000000,7.000000,13.333333,0.812404,0.364991,0.661842,12.000000,45.000000,8.000000,12.000000,7.000000,4.000000,6.955556,3.384615,0.000000,3.000000,89.000000,14.000000,5.656854,23.000000,7.000000,15.000000,4
316.000000,11.000000,3.000000,28.727273,0.091132,1.156076,7.001165,0.178877,0.112064,1.174921,0.243287,1.264215,-0.207987,39.477926,0.882991,0.801136,0.391934,0.602700,12.000000,37.000000,10.000000,12.000000,7.000000,3.272727,6.567568,2.769231,1.000000,3.000000,73.000000,14.000000,2.677063,15.000000,8.000000,12.333333,0.801136,0.391934,0.602700,12.000000,37.000000,10.000000,12.000000,7.000000,3.272727,6.567568,2.769231,1.000000,3.000000,73.000000,14.000000,2.677063,15.000000,8.000000,12.333333,2
316.000000,11.000000,3.000000,28.727273,0.094006,1.152597,6.808410,0.178877,0.121833,1.264902,0.272842,1.174283,-0.200197,39.748170,0.915969,0.788554,0.314601,0.708391,10.000000,37.000000,9.000000,10.000000,6.000000,3.272727,6.216216,3.272727,0.000000,3.000000,73.000000,12.000000,3.341656,16.000000,7.000000,12.333333,0.788554,0.314601,0.708391,10.000000,37.000000,9.000000,10.000000,6.000000,3.272727,6.216216,3.272727,0.000000,3.000000,73.000000,12.000000,3.341656,16.000000,7.000000,12.333333,2
316.000000,11.000000,3.000000,28.727273,0.074561,1.271483,7.639943,0.178877,0.108079,1.174786,0.222579,1.264361,-0.236059,39.365991,0.955205,0.724882,0.376683,0.593816,11.000000,41.000000,9.000000,11.000000,6.000000,3.636364,6.780488,3.333333,0.000000,3.000000,81.000000,12.000000,3.894440,19.000000,8.000000,13.666667,0.722370,0.395382,0.575497,12.000000,42.000000,9.000000,12.000000,6.000000,3.727273,6.928571,3.153846,0.000000,3.000000,83.000000,12.000000,4.242641,20.000000,8.000000,14.000000,2
47.000000,7.000000,19.000000,6.714286,-0.089972,0.492355,3.460883,0.645769,0.071799,2.253959,1.482660,1.591413,-0.823060,403.082739,0.553379,0.454257,0.308359,0.632456,5.000000,13.000000,3.000000,5.000000,4.000000,1.714286,4.153846,2.000000,0.000000,2.000000,25.000000,8.000000,0.176604,2.000000,0.000000,0.684211,0.454257,0.308359,0.632456,5.000000,13.000000,3.000000,5.000000,4.000000,1.714286,4.153846,2.000000,0.000000,2.000000,25.000000,8.000000,0.176604,2.000000,0.000000,0.684211,5
34.000000,8.000000,2.000000,4.250000,-0.055324,0.371977,2.774881,0.154719,0.072597,1.052672,0.419595,0.747742,-0.649144,88356.728604,0.777990,0.174964,0.408248,0.408248,2.000000,3.000000,1.000000,2.000000,1.000000,0.250000,1.666667,0.666667,0.000000,1.000000,5.000000,2.000000,0.707107,2.000000,1.000000,1.500000,0.174964,0.408248,0.408248,2.000000,3.000000,1.000000,2.000000,1.000000,0.250000,1.666667,0.666667,0.000000,1.000000,5.000000,2.000000,0.707107,2.000000,1.000000,1.500000,3
120.000000,2.000000,10.000000,60.000000,0.938290,-0.083472,1.866800,0.480959,0.000000,0.000000,0.000000,Infinity,-1.0,43.357345,-4.012677,9.899495,0.509672,0.383974,12.000000,33.000000,23.000000,12.000000,4.000000,16.000000,7.000000,2.461538,9.000000,3.000000,65.000000,8.000000,0.316228,4.000000,1.000000,3.300000,11.313708,0.374767,0.618449,12.000000,45.000000,30.000000,12.000000,6.000000,22.000000,7.155556,3.384615,14.000000,3.000000,89.000000,12.000000,0.477907,6.000000,1.000000,4.500000,6
147.000000,6.000000,19.000000,24.500000,-0.013823,0.231300,1.982675,0.458516,0.015638,0.634708,0.634708,5.201081,-0.822615,3.852041,1.066181,0.716473,0.569192,0.336650,5.000000,8.000000,4.000000,5.000000,2.000000,1.166667,3.625000,1.166667,0.000000,2.000000,15.000000,4.000000,0.163220,2.000000,0.000000,0.421053,1.635033,0.294931,0.858116,10.000000,36.000000,11.000000,10.000000,8.000000,5.833333,6.388889,3.181818,1.000000,2.000000,71.000000,16.000000,0.785261,11.000000,0.000000,1.894737,4
44.000000,3.000000,11.000000,14.666667,0.078145,0.596951,2.426049,0.633661,0.122961,1.627978,1.002256,2.124987,-0.587649,7.126138,0.629753,1.779513,0.447974,0.391230,7.000000,15.000000,7.000000,7.000000,3.000000,4.666667,4.666667,1.750000,2.000000,2.000000,29.000000,6.000000,0.213201,3.000000,1.000000,1.363636,1.779513,0.447974,0.391230,7.000000,15.000000,7.000000,7.000000,3.000000,4.666667,4.666667,1.750000,2.000000,2.000000,29.000000,6.000000,0.213201,3.000000,1.000000,1.363636,6
1024.000000,2.000000,13.000000,512.000000,0.207279,0.390019,2.104243,0.335178,0.112440,0.368697,0.271922,9.090893,2.049648,8.196950,0.506842,25.455844,0.190397,1.414214,9.000000,51.000000,43.000000,9.000000,12.000000,25.000000,6.215686,5.000000,7.000000,4.000000,101.000000,24.000000,0.820413,7.000000,0.000000,3.923077,61.518290,0.162322,2.272576,11.000000,104.000000,95.000000,11.000000,23.000000,51.500000,7.567308,8.583333,8.000000,4.000000,207.000000,46.000000,1.810463,19.000000,0.000000,8.000000,4
185.000000,3.000000,7.000000,61.666667,0.152920,0.297893,3.403806,0.367153,0.126451,1.117209,0.803905,2.475067,-0.147561,904.494243,0.607439,2.483277,0.290859,0.839913,10.000000,38.000000,16.000000,10.000000,7.000000,12.333333,6.289474,3.363636,9.000000,3.000000,75.000000,14.000000,0.776643,8.000000,3.000000,5.428571,2.483277,0.290859,0.839913,10.000000,38.000000,16.000000,10.000000,7.000000,12.333333,6.289474,3.363636,9.000000,3.000000,75.000000,14.000000,0.776643,8.000000,3.000000,5.428571,1
70.000000,7.000000,2.000000,10.000000,-0.022205,0.031256,1.947342,0.162767,0.023184,0.090387,0.090387,11.037440,0.572115,5.700306,0.569469,0.308607,0.322031,0.469042,5.000000,10.000000,2.000000,5.000000,3.000000,1.285714,3.600000,1.500000,0.000000,2.000000,19.000000,6.000000,1.414214,6.000000,4.000000,5.000000,0.308607,0.322031,0.469042,5.000000,10.000000,2.000000,5.000000,3.000000,1.285714,3.600000,1.500000,0.000000,2.000000,19.000000,6.000000,1.414214,6.000000,4.000000,5.000000,1
87.000000,10.000000,15.000000,8.700000,0.311456,-0.136053,2.914068,0.552545,0.000000,0.000000,0.000000,Infinity,-1.0,0.754978,0.290050,0.597319,0.290147,0.745356,8.000000,30.000000,5.000000,8.000000,6.000000,2.900000,5.800000,3.222222,0.000000,2.000000,59.000000,12.000000,0.553283,7.000000,0.000000,2.000000,0.597319,0.290147,0.745356,8.000000,30.000000,5.000000,8.000000,6.000000,2.900000,5.800000,3.222222,0.000000,2.000000,59.000000,12.000000,0.553283,7.000000,0.000000,2.000000,2
60.000000,7.000000,2.000000,8.571429,0.608639,-0.667309,3.381999,0.169294,0.082379,0.783147,0.217507,1.276900,-0.378657,15.659376,0.237757,0.281718,0.454257,0.418330,4.000000,7.000000,2.000000,4.000000,2.000000,0.857143,3.285714,1.200000,0.000000,1.000000,13.000000,4.000000,2.121320,5.000000,2.000000,3.500000,0.281718,0.454257,0.418330,4.000000,7.000000,2.000000,4.000000,2.000000,0.857143,3.285714,1.200000,0.000000,1.000000,13.000000,4.000000,2.121320,5.000000,2.000000,3.500000,1
130.000000,2.000000,5.000000,65.000000,0.138178,2.717675,20.503090,0.330647,0.098476,0.614835,0.614835,3.776506,0.124744,22466043.695343,1.533531,1.414214,0.491976,0.378431,9.000000,19.000000,10.000000,9.000000,4.000000,9.000000,5.631579,1.800000,8.000000,2.000000,37.000000,8.000000,0.651920,5.000000,2.000000,3.800000,1.414214,0.491976,0.378431,9.000000,19.000000,10.000000,9.000000,4.000000,9.000000,5.631579,1.800000,8.000000,2.000000,37.000000,8.000000,0.651920,5.000000,2.000000,3.800000,4
264.000000,2.000000,12.000000,132.000000,0.693858,0.438576,2.276291,0.445647,0.061843,0.323894,0.323894,11.068305,0.535971,43102.608196,0.376084,17.677670,0.153484,1.932503,9.000000,66.000000,45.000000,9.000000,15.000000,32.500000,6.621212,6.500000,20.000000,3.000000,131.000000,30.000000,0.506160,8.000000,3.000000,5.500000,17.677670,0.140835,2.230263,9.000000,72.000000,48.000000,9.000000,19.000000,35.500000,6.736111,7.100000,23.000000,3.000000,143.000000,38.000000,0.514259,9.000000,3.000000,6.000000,6
