@relation dataset

@attribute value_0 numeric
@attribute value_1 numeric
@attribute value_2 numeric
@attribute value_3 numeric
@attribute value_4 numeric
@attribute value_5 numeric
@attribute value_6 numeric
@attribute value_7 numeric
@attribute value_8 numeric
@attribute value_9 numeric
@attribute value_10 numeric
@attribute value_11 numeric
@attribute value_12 numeric
@attribute value_13 numeric
@attribute value_14 numeric
@attribute value_15 numeric
@attribute value_16 numeric
@attribute value_17 numeric
@attribute value_18 numeric
@attribute value_19 numeric
@attribute value_20 numeric
@attribute class {class_0,class_1}

@data
15,1000,3000,57,2,0,0,1.0638,0.1216,0.5286,0.8189,1,0.321,1.118,6.7738,0.3879,3.83,0.0421,9.21378,89.9739,1,class_0
15,1000,3000,57,2,0,0,1.0638,0.1216,0.5286,0.8189,1,0.9139,1.118,6.7738,0.3879,3.83,0.0421,9.21378,89.9739,2,class_0
15,1000,3000,57,2,0,0,1.0638,0.1216,0.5286,0.83,1,1,1.118,6.7738,0.3879,3.83,0.0421,9.21378,89.9739,3,class_0
15,1000,3000,57,2,0,0,1.0638,0.1216,0.5286,0.8189,1,0.9499,1.118,6.7738,0.3879,3.83,0.0421,9.21378,89.9739,4,class_0
15,1000,3000,57,2,0,0,1.0638,0.1216,0.5286,0.6968,1,0.866,1.118,6.7738,0.3879,3.83,0.0421,9.21378,89.9739,5,class_0
15,1000,3000,57,2,0,0,1.0638,0.1216,0.5286,0.6968,1,1,1.118,6.7738,0.3879,3.83,0.0421,9.21378,89.9739,6,class_0
15,1000,3000,57,2,0,0,1.0638,0.1216,0.5286,0.8189,1,0.9139,1.118,6.7738,0.3879,3.83,0.0421,9.21378,89.9739,7,class_0
15,1000,3000,57,2,0,0,1.0638,0.1216,0.5286,0.6818,1,0.321,1.118,6.7738,0.3879,3.83,0.0421,9.21378,89.9739,9,class_0
15,1000,3000,57,2,0,0,1.0638,0.1216,0.5286,0.6968,1,0.9139,1.118,6.7738,0.3879,3.83,0.0421,9.21378,89.9739,10,class_0
15,1000,3000,57,2,0,0,1.0638,0.1216,0.5286,0.8189,1,0.9499,1.118,6.7738,0.3879,3.83,0.0421,9.21378,89.9739,11,class_0
15,1000,3000,57,2,0,0,1.0638,0.1216,0.5286,0.83,1,0.321,1.118,6.7738,0.3879,3.83,0.0421,9.21378,89.9739,12,class_0
15,1000,3000,57,2,0,0,1.0638,0.1216,0.5286,0.6818,1,0.321,1.118,6.7738,0.3879,3.83,0.0421,9.21378,89.9739,13,class_0
15,1000,3000,57,2,0,0,1.0638,0.1216,0.5286,0.8189,1,0.321,1.118,6.7738,0.3879,3.83,0.0421,9.21378,89.9739,14,class_0
15,1000,3000,57,2,0,0,1.0638,0.1216,0.5286,0.8189,1,0.7146,1.118,6.7738,0.3879,3.83,0.0421,9.21378,89.9739,15,class_0
15,1000,3000,57,2,0,0,1.0638,0.1216,0.5286,0.9623,1,0.9139,1.118,6.7738,0.3879,3.83,0.0421,9.21378,89.9739,16,class_0
15,1000,3000,57,2,0,0,1.0638,0.1216,0.5286,0.8189,1,0.9499,1.118,6.7738,0.3879,3.83,0.0421,9.21378,89.9739,17,class_0
15,1000,3000,57,2,0,0,1.0638,0.1216,0.5286,0.6968,1,0.9139,1.118,6.7738,0.3879,3.83,0.0421,9.21378,89.9739,18,class_0
15,1000,3000,57,2,0,0,1.0638,0.1216,0.5286,0.8189,1,0.9139,1.118,6.7738,0.3879,3.83,0.0421,9.21378,89.9739,19,class_0
15,1000,3000,57,2,0,0,1.0638,0.1216,0.5286,0.8189,1,0.321,1.118,6.7738,0.3879,3.83,0.0421,9.21378,89.9739,20,class_0
15,1000,3000,57,2,0,0,1.0638,0.1216,0.5286,0.9623,1,0.9499,1.118,6.7738,0.3879,3.83,0.0421,9.21378,89.9739,21,class_0
15,1000,3000,57,2,0,0,1.0638,0.1216,0.5286,0.9332,1,0.9139,1.118,6.7738,0.3879,3.83,0.0421,9.21378,89.9739,22,class_0
15,1000,3000,57,2,0,0,1.0638,0.1216,0.5286,0.9623,1,0.9139,1.118,6.7738,0.3879,3.83,0.0421,9.21378,89.9739,23,class_0
16,2000,6435,36,6,0,0,1.297,0.5977,0.9366,0.9332,0.3586,0.7146,0.7316,4.1737,2.4734,5.5759,0.9443,2.61929,4.9048,0,class_0
16,2000,6435,36,6,0,0,1.297,0.5977,0.9366,0.9332,0.3586,0.7146,0.7316,4.1737,2.4734,5.5759,0.9443,2.61929,4.9048,1,class_0
16,2000,6435,36,6,0,0,1.297,0.5977,0.9366,0.9332,0.3586,0.7146,0.7316,4.1737,2.4734,5.5759,0.9443,2.61929,4.9048,2,class_0
16,2000,6435,36,6,0,0,1.297,0.5977,0.9366,0.9332,0.3586,0.7146,0.7316,4.1737,2.4734,5.5759,0.9443,2.61929,4.9048,3,class_0
16,2000,6435,36,6,0,0,1.297,0.5977,0.9366,0.9332,0.3586,0.7146,0.7316,4.1737,2.4734,5.5759,0.9443,2.61929,4.9048,4,class_0
16,2000,6435,36,6,0,0,1.297,0.5977,0.9366,0.9332,0.3586,0.7146,0.7316,4.1737,2.4734,5.5759,0.9443,2.61929,4.9048,5,class_0
16,2000,6435,36,6,0,0,1.297,0.5977,0.9366,0.9332,0.3586,0.7146,0.7316,4.1737,2.4734,5.5759,0.9443,2.61929,4.9048,6,class_0
16,2000,6435,36,6,0,0,1.297,0.5977,0.9366,0.9332,0.3586,0.7146,0.7316,4.1737,2.4734,5.5759,0.9443,2.61929,4.9048,7,class_0
16,2000,6435,36,6,0,0,1.297,0.5977,0.9366,0.9332,0.3586,0.7146,0.7316,4.1737,2.4734,5.5759,0.9443,2.61929,4.9048,8,class_0
16,2000,6435,36,6,0,0,1.297,0.5977,0.9366,0.9332,0.3586,0.7146,0.7316,4.1737,2.4734,5.5759,0.9443,2.61929,4.9048,9,class_0
16,2000,6435,36,6,0,0,1.297,0.5977,0.9366,0.9332,0.3586,0.7146,0.7316,4.1737,2.4734,5.5759,0.9443,2.61929,4.9048,10,class_0
16,2000,6435,36,6,0,0,1.297,0.5977,0.9366,0.9332,0.3586,0.7146,0.7316,4.1737,2.4734,5.5759,0.9443,2.61929,4.9048,12,class_0
16,2000,6435,36,6,0,0,1.297,0.5977,0.9366,0.9332,0.3586,0.7146,0.7316,4.1737,2.4734,5.5759,0.9443,2.61929,4.9048,13,class_0
16,2000,6435,36,6,0,0,1.297,0.5977,0.9366,0.9332,0.3586,0.7146,0.7316,4.1737,2.4734,5.5759,0.9443,2.61929,4.9048,15,class_0
16,2000,6435,36,6,0,0,1.297,0.5977,0.9366,0.9332,0.3586,0.7146,0.7316,4.1737,2.4734,5.5759,0.9443,2.61929,4.9048,16,class_0
16,2000,6435,36,6,0,0,1.297,0.5977,0.9366,0.9332,0.3586,0.7146,0.7316,4.1737,2.4734,5.5759,0.9443,2.61929,4.9048,17,class_0
16,2000,6435,36,6,0,0,1.297,0.5977,0.9366,0.9332,0.3586,0.7146,0.7316,4.1737,2.4734,5.5759,0.9443,2.61929,4.9048,18,class_0
16,2000,6435,36,6,0,0,1.297,0.5977,0.9366,0.9332,0.3586,0.7146,0.7316,4.1737,2.4734,5.5759,0.9443,2.61929,4.9048,19,class_0
16,2000,6435,36,6,0,0,1.297,0.5977,0.9366,0.9332,0.3586,0.7146,0.7316,4.1737,2.4734,5.5759,0.9443,2.61929,4.9048,20,class_0
16,2000,6435,36,6,0,0,1.297,0.5977,0.9366,0.9332,0.3586,0.7146,0.7316,4.1737,2.4734,5.5759,0.9443,2.61929,4.9048,21,class_0
16,2000,6435,36,6,0,0,1.297,0.5977,0.9366,0.9332,0.3586,0.7146,0.7316,4.1737,2.4734,5.5759,0.9443,2.61929,4.9048,22,class_0
16,2000,6435,36,6,0,0,1.297,0.5977,0.9366,0.9332,0.3586,0.7146,0.7316,4.1737,2.4734,5.5759,0.9443,2.61929,4.9048,23,class_0
17,2310,2310,11,7,0,0,4.0014,0.1425,0.976,0.9623,0.3098,0.611,2.958,24.4813,2.8072,3.0787,0.6672,4.20743,3.61436,0,class_0
17,2310,2310,11,7,0,0,4.0014,0.1425,0.976,0.9623,0.3098,0.611,2.958,24.4813,2.8072,3.0787,0.6672,4.20743,3.61436,1,class_0
17,2310,2310,11,7,0,0,4.0014,0.1425,0.976,0.9623,0.3098,0.611,2.958,24.4813,2.8072,3.0787,0.6672,4.20743,3.61436,2,class_0
17,2310,2310,11,7,0,0,4.0014,0.1425,0.976,0.9623,0.3098,0.611,2.958,24.4813,2.8072,3.0787,0.6672,4.20743,3.61436,3,class_0
17,2310,2310,11,7,0,0,4.0014,0.1425,0.976,0.9623,0.3098,0.611,2.958,24.4813,2.8072,3.0787,0.6672,4.20743,3.61436,4,class_0
17,2310,2310,11,7,0,0,4.0014,0.1425,0.976,0.9623,0.3098,0.611,2.958,24.4813,2.8072,3.0787,0.6672,4.20743,3.61436,5,class_0
17,2310,2310,11,7,0,0,4.0014,0.1425,0.976,0.9623,0.3098,0.611,2.958,24.4813,2.8072,3.0787,0.6672,4.20743,3.61436,6,class_0
17,2310,2310,11,7,0,0,4.0014,0.1425,0.976,0.9623,0.3098,0.611,2.958,24.4813,2.8072,3.0787,0.6672,4.20743,3.61436,7,class_0
17,2310,2310,11,7,0,0,4.0014,0.1425,0.976,0.9623,0.3098,0.611,2.958,24.4813,2.8072,3.0787,0.6672,4.20743,3.61436,9,class_0
17,2310,2310,11,7,0,0,4.0014,0.1425,0.976,0.9623,0.3098,0.611,2.958,24.4813,2.8072,3.0787,0.6672,4.20743,3.61436,10,class_0
17,2310,2310,11,7,0,0,4.0014,0.1425,0.976,0.9623,0.3098,0.611,2.958,24.4813,2.8072,3.0787,0.6672,4.20743,3.61436,12,class_0
17,2310,2310,11,7,0,0,4.0014,0.1425,0.976,0.9623,0.3098,0.611,2.958,24.4813,2.8072,3.0787,0.6672,4.20743,3.61436,13,class_0
17,2310,2310,11,7,0,0,4.0014,0.1425,0.976,0.9623,0.3098,0.611,2.958,24.4813,2.8072,3.0787,0.6672,4.20743,3.61436,15,class_0
17,2310,2310,11,7,0,0,4.0014,0.1425,0.976,0.9623,0.3098,0.611,2.958,24.4813,2.8072,3.0787,0.6672,4.20743,3.61436,16,class_0
17,2310,2310,11,7,0,0,4.0014,0.1425,0.976,0.9623,0.3098,0.611,2.958,24.4813,2.8072,3.0787,0.6672,4.20743,3.61436,17,class_0
17,2310,2310,11,7,0,0,4.0014,0.1425,0.976,0.9623,0.3098,0.611,2.958,24.4813,2.8072,3.0787,0.6672,4.20743,3.61436,18,class_0
17,2310,2310,11,7,0,0,4.0014,0.1425,0.976,0.9623,0.3098,0.611,2.958,24.4813,2.8072,3.0787,0.6672,4.20743,3.61436,19,class_0
17,2310,2310,11,7,0,0,4.0014,0.1425,0.976,0.9623,0.3098,0.611,2.958,24.4813,2.8072,3.0787,0.6672,4.20743,3.61436,20,class_0
17,2310,2310,11,7,0,0,4.0014,0.1425,0.976,0.9623,0.3098,0.611,2.958,24.4813,2.8072,3.0787,0.6672,4.20743,3.61436,21,class_0
17,2310,2310,11,7,0,0,4.0014,0.1425,0.976,0.9623,0.3098,0.611,2.958,24.4813,2.8072,3.0787,0.6672,4.20743,3.61436,22,class_0
17,2310,2310,11,7,0,0,4.0014,0.1425,0.976,0.9623,0.3098,0.611,2.958,24.4813,2.8072,3.0787,0.6672,4.20743,3.61436,23,class_0
18,14500,58000,9,7,0,0,1.6067,0.3558,0.9668,0.6968,0.6252,0.9499,4.4371,160.311,0.9653,3.4271,0.3348,2.88321,9.23626,0,class_0
18,14500,58000,9,7,0,0,1.6067,0.3558,0.9668,0.6968,0.6252,0.9499,4.4371,160.311,0.9653,3.4271,0.3348,2.88321,9.23626,1,class_0
18,14500,58000,9,7,0,0,1.6067,0.3558,0.9668,0.6968,0.6252,0.9499,4.4371,160.311,0.9653,3.4271,0.3348,2.88321,9.23626,2,class_0
18,14500,58000,9,7,0,0,1.6067,0.3558,0.9668,0.6968,0.6252,0.9499,4.4371,160.311,0.9653,3.4271,0.3348,2.88321,9.23626,4,class_0
18,14500,58000,9,7,0,0,1.6067,0.3558,0.9668,0.6968,0.6252,0.9499,4.4371,160.311,0.9653,3.4271,0.3348,2.88321,9.23626,5,class_0
18,14500,58000,9,7,0,0,1.6067,0.3558,0.9668,0.6968,0.6252,0.9499,4.4371,160.311,0.9653,3.4271,0.3348,2.88321,9.23626,6,class_0
18,14500,58000,9,7,0,0,1.6067,0.3558,0.9668,0.6968,0.6252,0.9499,4.4371,160.311,0.9653,3.4271,0.3348,2.88321,9.23626,7,class_0
18,14500,58000,9,7,0,0,1.6067,0.3558,0.9668,0.6968,0.6252,0.9499,4.4371,160.311,0.9653,3.4271,0.3348,2.88321,9.23626,10,class_0
18,14500,58000,9,7,0,0,1.6067,0.3558,0.9668,0.6968,0.6252,0.9499,4.4371,160.311,0.9653,3.4271,0.3348,2.88321,9.23626,12,class_0
18,14500,58000,9,7,0,0,1.6067,0.3558,0.9668,0.6968,0.6252,0.9499,4.4371,160.311,0.9653,3.4271,0.3348,2.88321,9.23626,14,class_0
18,14500,58000,9,7,0,0,1.6067,0.3558,0.9668,0.6968,0.6252,0.9499,4.4371,160.311,0.9653,3.4271,0.3348,2.88321,9.23626,15,class_0
18,14500,58000,9,7,0,0,1.6067,0.3558,0.9668,0.6968,0.6252,0.9499,4.4371,160.311,0.9653,3.4271,0.3348,2.88321,9.23626,16,class_0
18,14500,58000,9,7,0,0,1.6067,0.3558,0.9668,0.6968,0.6252,0.9499,4.4371,160.311,0.9653,3.4271,0.3348,2.88321,9.23626,18,class_0
18,14500,58000,9,7,0,0,1.6067,0.3558,0.9668,0.6968,0.6252,0.9499,4.4371,160.311,0.9653,3.4271,0.3348,2.88321,9.23626,20,class_0
18,14500,58000,9,7,0,0,1.6067,0.3558,0.9668,0.6968,0.6252,0.9499,4.4371,160.311,0.9653,3.4271,0.3348,2.88321,9.23626,23,class_0
19,2580,7078,56,91,0,0,2.2442,0.2119,0.9165,0.6818,0.5575,0.866,6.7156,108.296,4.8787,0.3672,0.1815,26.8799,1.02314,0,class_0
19,2580,7078,56,91,0,0,2.2442,0.2577,0.9165,0.6818,0.5575,0.866,6.7156,108.296,4.8787,0.3672,0.1815,26.8799,1.02314,3,class_0
19,2580,7078,56,91,0,0,2.2442,0.3558,0.9165,0.6818,0.5575,0.866,6.7156,108.296,4.8787,0.3672,0.1815,26.8799,1.02314,4,class_0
19,2580,7078,56,91,0,0,2.2442,0.5977,0.9165,0.6818,0.5575,0.866,6.7156,108.296,4.8787,0.3672,0.1815,26.8799,1.02314,5,class_0
19,2580,7078,56,91,0,0,2.2442,0.4828,0.9165,0.6818,0.5575,0.866,6.7156,108.296,4.8787,0.3672,0.1815,26.8799,1.02314,7,class_0
19,2580,7078,56,91,0,0,2.2442,0.1425,0.9165,0.6818,0.5575,0.866,6.7156,108.296,4.8787,0.3672,0.1815,26.8799,1.02314,10,class_0
19,2580,7078,56,91,0,0,2.2442,0.4828,0.9165,0.6818,0.5575,0.866,6.7156,108.296,4.8787,0.3672,0.1815,26.8799,1.02314,12,class_0
19,2580,7078,56,91,0,0,2.2442,0.3676,0.9165,0.6818,0.5575,0.866,6.7156,108.296,4.8787,0.3672,0.1815,26.8799,1.02314,13,class_0
19,2580,7078,56,91,0,0,2.2442,0.4828,0.9165,0.6818,0.5575,0.866,6.7156,108.296,4.8787,0.3672,0.1815,26.8799,1.02314,15,class_0
19,2580,7078,56,91,0,0,2.2442,0.4828,0.9165,0.6818,0.5575,0.866,6.7156,108.296,4.8787,0.3672,0.1815,26.8799,1.02314,16,class_0
19,2580,7078,56,91,0,0,2.2442,0.751,0.9165,0.6818,0.5575,0.866,6.7156,108.296,4.8787,0.3672,0.1815,26.8799,1.02314,17,class_0
19,2580,7078,56,91,0,0,2.2442,0.4828,0.9165,0.6818,0.5575,0.866,6.7156,108.296,4.8787,0.3672,0.1815,26.8799,1.02314,18,class_0
19,2580,7078,56,91,0,0,2.2442,0.4828,0.9165,0.6818,0.5575,0.866,6.7156,108.296,4.8787,0.3672,0.1815,26.8799,1.02314,19,class_0
19,2580,7078,56,91,0,0,2.2442,0.1425,0.9165,0.6818,0.5575,0.866,6.7156,108.296,4.8787,0.3672,0.1815,26.8799,1.02314,20,class_0
19,2580,7078,56,91,0,0,2.2442,0.1425,0.9165,0.6818,0.5575,0.866,6.7156,108.296,4.8787,0.3672,0.1815,26.8799,1.02314,21,class_0
19,2580,7078,56,91,0,0,2.2442,0.3676,0.9165,0.6818,0.5575,0.866,6.7156,108.296,4.8787,0.3672,0.1815,26.8799,1.02314,22,class_0
19,2580,7078,56,91,0,0,2.2442,0.3676,0.9165,0.6818,0.5575,0.866,6.7156,108.296,4.8787,0.3672,0.1815,26.8799,1.02314,23,class_0
20,1499,4999,14,2,0,0,1.1316,0.3676,0.7792,0.8189,1,1,0.6483,4.3322,0.9998,3.8755,0.285,3.50807,12.5982,0,class_0
20,1499,4999,14,2,0,0,1.1316,0.3676,0.7792,0.6818,1,0.9139,0.6483,4.3322,0.9998,3.8755,0.285,3.50807,12.5982,1,class_0
20,1499,4999,14,2,0,0,1.1316,0.3676,0.7792,0.8189,1,0.9139,0.6483,4.3322,0.9998,3.8755,0.285,3.50807,12.5982,2,class_0
20,1499,4999,14,2,0,0,1.1316,0.3676,0.7792,0.6818,1,0.866,0.6483,4.3322,0.9998,3.8755,0.285,3.50807,12.5982,3,class_0
20,1499,4999,14,2,0,0,1.1316,0.3676,0.7792,0.9623,1,0.9499,0.6483,4.3322,0.9998,3.8755,0.285,3.50807,12.5982,4,class_0
20,1499,4999,14,2,0,0,1.1316,0.3676,0.7792,0.8189,1,0.866,0.6483,4.3322,0.9998,3.8755,0.285,3.50807,12.5982,5,class_0
20,1499,4999,14,2,0,0,1.1316,0.3676,0.7792,0.8189,1,0.321,0.6483,4.3322,0.9998,3.8755,0.285,3.50807,12.5982,6,class_0
20,1499,4999,14,2,0,0,1.1316,0.3676,0.7792,0.6968,1,0.866,0.6483,4.3322,0.9998,3.8755,0.285,3.50807,12.5982,7,class_0
20,1499,4999,14,2,0,0,1.1316,0.3676,0.7792,0.8189,1,0.611,0.6483,4.3322,0.9998,3.8755,0.285,3.50807,12.5982,9,class_0
20,1499,4999,14,2,0,0,1.1316,0.3676,0.7792,0.6968,1,0.9499,0.6483,4.3322,0.9998,3.8755,0.285,3.50807,12.5982,10,class_0
20,1499,4999,14,2,0,0,1.1316,0.3676,0.7792,0.8189,1,0.9139,0.6483,4.3322,0.9998,3.8755,0.285,3.50807,12.5982,11,class_0
20,1499,4999,14,2,0,0,1.1316,0.3676,0.7792,0.6818,1,0.866,0.6483,4.3322,0.9998,3.8755,0.285,3.50807,12.5982,12,class_0
20,1499,4999,14,2,0,0,1.1316,0.3676,0.7792,0.8189,1,0.7146,0.6483,4.3322,0.9998,3.8755,0.285,3.50807,12.5982,13,class_0
20,1499,4999,14,2,0,0,1.1316,0.3676,0.7792,0.9056,1,0.9499,0.6483,4.3322,0.9998,3.8755,0.285,3.50807,12.5982,14,class_0
20,1499,4999,14,2,0,0,1.1316,0.3676,0.7792,0.6968,1,0.9139,0.6483,4.3322,0.9998,3.8755,0.285,3.50807,12.5982,15,class_0
20,1499,4999,14,2,0,0,1.1316,0.3676,0.7792,0.6818,1,0.866,0.6483,4.3322,0.9998,3.8755,0.285,3.50807,12.5982,16,class_0
20,1499,4999,14,2,0,0,1.1316,0.3676,0.7792,0.8189,1,0.9139,0.6483,4.3322,0.9998,3.8755,0.285,3.50807,12.5982,17,class_0
20,1499,4999,14,2,0,0,1.1316,0.3676,0.7792,0.8189,1,0.866,0.6483,4.3322,0.9998,3.8755,0.285,3.50807,12.5982,18,class_0
20,1499,4999,14,2,0,0,1.1316,0.3676,0.7792,0.6968,1,0.9499,0.6483,4.3322,0.9998,3.8755,0.285,3.50807,12.5982,19,class_0
20,1499,4999,14,2,0,0,1.1316,0.3676,0.7792,0.6818,1,0.866,0.6483,4.3322,0.9998,3.8755,0.285,3.50807,12.5982,20,class_0
20,1499,4999,14,2,0,0,1.1316,0.3676,0.7792,0.6968,1,0.9139,0.6483,4.3322,0.9998,3.8755,0.285,3.50807,12.5982,21,class_0
20,1499,4999,14,2,0,0,1.1316,0.3676,0.7792,0.6968,1,0.9499,0.6483,4.3322,0.9998,3.8755,0.285,3.50807,12.5982,22,class_0
20,1499,4999,14,2,0,0,1.1316,0.3676,0.7792,0.9332,1,0.9139,0.6483,4.3322,0.9998,3.8755,0.285,3.50807,12.5982,23,class_0
21,846,846,18,4,0,0,1.5392,0.4828,0.842,0.8189,0.4696,0.9139,0.8282,5.18,1.9979,4.2472,0.3538,5.64698,11.0045,0,class_0
21,846,846,18,4,0,0,1.5392,0.4828,0.842,0.8189,0.4696,0.9139,0.8282,5.18,1.9979,4.2472,0.3538,5.64698,11.0045,1,class_0
21,846,846,18,4,0,0,1.5392,0.4828,0.842,0.8189,0.4696,0.9139,0.8282,5.18,1.9979,4.2472,0.3538,5.64698,11.0045,2,class_0
21,846,846,18,4,0,0,1.5392,0.4828,0.842,0.8189,0.4696,0.9139,0.8282,5.18,1.9979,4.2472,0.3538,5.64698,11.0045,3,class_0
21,846,846,18,4,0,0,1.5392,0.4828,0.842,0.8189,0.4696,0.9139,0.8282,5.18,1.9979,4.2472,0.3538,5.64698,11.0045,4,class_0
21,846,846,18,4,0,0,1.5392,0.4828,0.842,0.8189,0.4696,0.9139,0.8282,5.18,1.9979,4.2472,0.3538,5.64698,11.0045,5,class_0
21,846,846,18,4,0,0,1.5392,0.4828,0.842,0.8189,0.4696,0.9139,0.8282,5.18,1.9979,4.2472,0.3538,5.64698,11.0045,6,class_0
21,846,846,18,4,0,0,1.5392,0.4828,0.842,0.8189,0.4696,0.9139,0.8282,5.18,1.9979,4.2472,0.3538,5.64698,11.0045,7,class_0
21,846,846,18,4,0,0,1.5392,0.4828,0.842,0.8189,0.4696,0.9139,0.8282,5.18,1.9979,4.2472,0.3538,5.64698,11.0045,8,class_0
21,846,846,18,4,0,0,1.5392,0.4828,0.842,0.8189,0.4696,0.9139,0.8282,5.18,1.9979,4.2472,0.3538,5.64698,11.0045,9,class_0
21,846,846,18,4,0,0,1.5392,0.4828,0.842,0.8189,0.4696,0.9139,0.8282,5.18,1.9979,4.2472,0.3538,5.64698,11.0045,10,class_0
21,846,846,18,4,0,0,1.5392,0.4828,0.842,0.8189,0.4696,0.9139,0.8282,5.18,1.9979,4.2472,0.3538,5.64698,11.0045,11,class_0
21,846,846,18,4,0,0,1.5392,0.4828,0.842,0.8189,0.4696,0.9139,0.8282,5.18,1.9979,4.2472,0.3538,5.64698,11.0045,12,class_0
21,846,846,18,4,0,0,1.5392,0.4828,0.842,0.8189,0.4696,0.9139,0.8282,5.18,1.9979,4.2472,0.3538,5.64698,11.0045,13,class_0
21,846,846,18,4,0,0,1.5392,0.4828,0.842,0.8189,0.4696,0.9139,0.8282,5.18,1.9979,4.2472,0.3538,5.64698,11.0045,14,class_0
21,846,846,18,4,0,0,1.5392,0.4828,0.842,0.8189,0.4696,0.9139,0.8282,5.18,1.9979,4.2472,0.3538,5.64698,11.0045,15,class_0
21,846,846,18,4,0,0,1.5392,0.4828,0.842,0.8189,0.4696,0.9139,0.8282,5.18,1.9979,4.2472,0.3538,5.64698,11.0045,16,class_0
21,846,846,18,4,0,0,1.5392,0.4828,0.842,0.8189,0.4696,0.9139,0.8282,5.18,1.9979,4.2472,0.3538,5.64698,11.0045,17,class_0
21,846,846,18,4,0,0,1.5392,0.4828,0.842,0.8189,0.4696,0.9139,0.8282,5.18,1.9979,4.2472,0.3538,5.64698,11.0045,18,class_0
21,846,846,18,4,0,0,1.5392,0.4828,0.842,0.8189,0.4696,0.9139,0.8282,5.18,1.9979,4.2472,0.3538,5.64698,11.0045,19,class_0
21,846,846,18,4,0,0,1.5392,0.4828,0.842,0.8189,0.4696,0.9139,0.8282,5.18,1.9979,4.2472,0.3538,5.64698,11.0045,20,class_0
21,846,846,18,4,0,0,1.5392,0.4828,0.842,0.8189,0.4696,0.9139,0.8282,5.18,1.9979,4.2472,0.3538,5.64698,11.0045,21,class_0
21,846,846,18,4,0,0,1.5392,0.4828,0.842,0.8189,0.4696,0.9139,0.8282,5.18,1.9979,4.2472,0.3538,5.64698,11.0045,22,class_0
21,846,846,18,4,0,0,1.5392,0.4828,0.842,0.8189,0.4696,0.9139,0.8282,5.18,1.9979,4.2472,0.3538,5.64698,11.0045,23,class_0
1,16000,20000,7,2,0,0,1.0975,0.1146,0.6109,0.8189,1,0.321,6.1012,93.1399,0.2893,2.7416,0.0495,5.84444,54.3859,6,class_1
1,16000,20000,7,2,0,0,1.0975,0.1146,0.6109,0.6818,1,0.321,6.1012,93.1399,0.2893,2.7416,0.0495,5.84444,54.3859,8,class_1
2,1250,2500,28,2,0,0,1.5124,0.3503,0.8869,0.8489,1,0.611,0.4334,2.6581,0.9453,5.4853,0.3172,2.98014,16.2929,8,class_1
2,1250,2500,28,2,0,0,1.5124,0.3503,0.8869,0.9056,1,0.866,0.4334,2.6581,0.9453,5.4853,0.3172,2.98014,16.2929,11,class_1
3,7480,18700,20,2,0,0,1.032,0.2178,0.55,0.8489,1,0.866,0.9012,3.5214,0.3256,4.6908,0.0292,160.644,159.644,6,class_1
3,7480,18700,20,2,0,0,1.032,0.2178,0.55,0.1057,1,0.9139,0.9012,3.5214,0.3256,4.6908,0.0292,160.644,159.644,8,class_1
4,20000,40000,16,24,0,0,1.3218,0.1885,0.9884,0.9191,0.1505,0.2807,0.42,4.4024,4.5603,5.6411,1.3149,3.46817,3.29014,2,class_1
4,20000,40000,16,24,0,0,1.3218,0.1885,0.9884,0.9191,0.1505,0.2807,0.42,4.4024,4.5603,5.6411,1.3149,3.46817,3.29014,3,class_1
4,20000,40000,16,24,0,0,1.3218,0.1885,0.9884,0.9191,0.1505,0.2807,0.42,4.4024,4.5603,5.6411,1.3149,3.46817,3.29014,6,class_1
4,20000,40000,16,24,0,0,1.3218,0.1885,0.9884,0.9191,0.1505,0.2807,0.42,4.4024,4.5603,5.6411,1.3149,3.46817,3.29014,8,class_1
4,20000,40000,16,24,0,0,1.3218,0.1885,0.9884,0.9191,0.1505,0.2807,0.42,4.4024,4.5603,5.6411,1.3149,3.46817,3.29014,11,class_1
4,20000,40000,16,24,0,0,1.3218,0.1885,0.9884,0.9191,0.1505,0.2807,0.42,4.4024,4.5603,5.6411,1.3149,3.46817,3.29014,14,class_1
6,1186,3186,180,3,0,0,1.5407,0.0456,0.8729,0.83,0.5252,1,2.5582,29.5674,1.4725,0.8072,0.0218,67.5459,36.0275,8,class_1
6,1186,3186,180,3,0,0,1.5407,0.0456,0.8729,0.83,0.5252,1,2.5582,29.5674,1.4725,0.8072,0.0218,67.5459,36.0275,18,class_1
8,9000,18000,16,10,0,0,1.5673,0.2119,0.8929,0.8902,0.2031,0.4049,0.8562,5.1256,3.3219,6.5452,0.5049,6.57932,11.9634,11,class_1
10,1000,1000,24,2,9,1,1.0369,0.0848,0.5044,0.6818,1,0.9499,1.6986,7.7943,0.8813,1.5031,0.0187,47.1283,79.3797,8,class_1
13,9000,18000,40,10,0,0,1.9657,0.1093,0.9207,0.9056,0.172,0.3385,0.1802,2.92,3.3219,5.5903,0.2029,16.3721,26.552,0,class_1
13,9000,18000,40,10,0,0,1.9657,0.1093,0.9207,0.9056,0.172,0.3385,0.1802,2.92,3.3219,5.5903,0.2029,16.3721,26.552,3,class_1
13,9000,18000,40,10,0,0,1.9657,0.1093,0.9207,0.9056,0.172,0.3385,0.1802,2.92,3.3219,5.5903,0.2029,16.3721,26.552,5,class_1
