@relation dataset

@attribute value_0 numeric
@attribute value_1 numeric
@attribute value_2 numeric
@attribute value_3 numeric
@attribute value_4 numeric
@attribute value_5 numeric
@attribute value_6 numeric
@attribute value_7 numeric
@attribute value_8 numeric
@attribute value_9 numeric
@attribute value_10 numeric
@attribute value_11 numeric
@attribute value_12 numeric
@attribute value_13 numeric
@attribute value_14 numeric
@attribute value_15 numeric
@attribute value_16 numeric
@attribute value_17 numeric
@attribute class {class_0,class_1}

@data
132,3613,0,1,14812,0,950,0,1,0,0,1,321,3.74,868,100.8,228,9.8,class_0
132,3613,0,1,14812,0,69,0,0,0,0,1.2,296,3.23,912,85.3,167,9.7,class_0
132,3613,0,1,14812,0,187,0,0,0,0,1.4,259,3.73,919,89,102,10.3,class_0
133,2796,2,0,22881,1,1023,0,0,0,0,1.5,331,3.95,577,128.7,165,10.1,class_0
133,2796,2,0,22881,1,796,0,0,0,0,1.8,247,3.62,641,151.9,177,10.5,class_0
133,2796,2,0,22881,1,892,0,0,0,0,1.7,294,3.49,641,148.8,141,9.5,class_0
133,2796,2,0,22881,1,127,0,1,1,0.5,5,137,3.22,565,85.3,70,10.6,class_0
133,2796,2,0,22881,1,254,0,1,0,0.5,4.2,166,3.75,671,79,68,9.8,class_0
133,2796,2,0,22881,1,400,0,0,0,0.5,5,150,3.19,814,191,69,11.1,class_0
133,2796,2,0,22881,1,507,0,1,1,0.5,4.5,144,2.96,751,94,83,11.1,class_0
133,2796,2,0,22881,1,586,0,0,0,0.5,27.2,247,3.3,1166,94,117,11.1,class_0
134,3818,0,0,15463,0,15,0,1,0,0,0.5,360,3.75,1622,97.7,196,10.8,class_0
134,3818,0,0,15463,0,153,0,1,0,0,0.7,448,3.87,1256,92,189,10,class_0
134,3818,0,0,15463,0,277,0,0,0,0,0.7,389,3.84,1260,87,269,10.7,class_0
134,3818,0,0,15463,0,421,0,1,0,0,0.8,462,3.67,1174,76,183,11,class_0
134,3818,0,0,15463,0,534,0,1,0,0,1.2,486,3.33,1413,99,298,10.7,class_0
134,3818,0,0,15463,0,610,0,1,0,0,1.9,454,3.13,1626,108,283,11.5,class_0
134,3818,0,0,15463,0,672,0,1,0,0,3.7,430,3.29,2043,138,239,12.3,class_0
134,3818,0,0,15463,0,739,0,1,0,0,5.3,474,2.84,2580,160,171,12.8,class_0
136,3767,0,1,20440,0,954,0,0,0,0,1.1,411,3.77,1076,74.4,135,9.4,class_0
136,3767,0,1,20440,0,57,0,0,0,0,1.3,226,3.66,988,105.4,302,10.7,class_0
136,3767,0,1,20440,0,212,0,0,0,0,1.5,254,3.55,721,65,269,9.8,class_0
136,3767,0,1,20440,0,359,0,0,0,0,1.4,276,3.8,599,63,255,10.7,class_0
136,3767,0,1,20440,0,483,0,0,0,0,1.3,248,3.52,520,59,249,10.7,class_0
136,3767,0,1,20440,0,642,0,0,0,0,1.2,279,3.56,598,48,293,11.5,class_0
138,1297,2,1,18719,1,920,0,1,0,0,13.5,368,3.46,3456,262,254,13.1,class_0
138,1297,2,1,18719,1,20,0,1,0,0.5,15.7,281,2.92,3318,190.7,313,10.6,class_0
138,1297,2,1,18719,1,113,0,0,0,0.5,31.6,426,2.7,1416,190.7,333,10.6,class_0
139,2357,1,0,17080,0,1023,0,1,0,0,1.1,328,3.31,1260,94.6,142,11.6,class_0
139,2357,1,0,17080,0,367,0,1,0,0,0.8,741,3.21,1184,110.1,120,11.6,class_0
139,2357,1,0,17080,0,744,0,1,0,0,0.8,286,3.4,1101,86,121,10.8,class_0
139,2357,1,0,17080,0,922,1,1,0,0,1.3,267,3.17,1000,79,81,11.6,class_0
139,2357,1,0,17080,0,23,0,1,0,0,1.9,287,3.35,903,83,64,12.9,class_0
139,2357,1,0,17080,0,290,0,1,0,0.5,4.5,215,2.76,1940,93,59,14,class_0
140,3728,0,1,19751,0,911,0,1,0,0,0.5,411,3.75,1020,86.8,294,9.5,class_0
140,3728,0,1,19751,0,16,0,0,0,0,0.6,412,3.53,854,72.9,259,10,class_0
140,3728,0,1,19751,0,142,0,0,0,0,0.5,288,4.03,666,63,274,9.9,class_0
140,3728,0,1,19751,0,284,0,1,0,0,0.5,249,3.71,735,61,198,10.8,class_0
140,3728,0,1,19751,0,420,0,0,0,0,0.5,271,3.67,596,48,247,10.8,class_0
140,3728,0,1,19751,0,523,0,0,0,0,0.8,283,3.7,485,40,266,10.9,class_0
140,3728,0,1,19751,0,604,0,1,0,0,0.6,298,3.56,425,36,230,11.7,class_0
140,3728,0,1,19751,0,671,0,0,0,0,0.5,276,3.68,721,55,218,11.8,class_0
140,3728,0,1,19751,0,736,0,1,0,0,0.9,274,3.56,812,76,231,11.6,class_0
142,2419,2,0,20354,0,943,0,0,0,0,2.3,688,2.91,1416,110.1,232,10.2,class_0
142,2419,2,0,20354,0,58,0,1,0,0,3.5,378,2.91,1346,116.3,196,10.4,class_0
142,2419,2,0,20354,0,161,0,1,0,0,9.8,836,3.05,1574,144,167,11.5,class_0
142,2419,2,0,20354,0,295,0,1,0,0,14.8,514,3.39,1505,141,125,11.4,class_0
142,2419,2,0,20354,0,441,1,1,0,0.5,17.4,294,2.76,1219,153,136,12.9,class_0
142,2419,2,0,20354,0,491,0,1,1,0.5,23.4,393,2.1,1960,153,206,12.7,class_0
143,786,2,0,16839,0,1023,0,1,0,0.5,2.9,332,3.6,1492,134.9,277,11,class_0
143,786,2,0,16839,0,268,0,1,1,0.5,4.8,360,2.9,3772,249.6,340,11.1,class_0
143,786,2,0,16839,0,774,0,1,1,0.5,4.5,450,2.71,2178,139.5,365,12,class_0
144,945,2,0,19098,0,750,0,1,1,0.5,17.5,656,4.05,4455,227.9,381,10.4,class_0
144,945,2,0,19098,0,998,0,1,0,1,14.1,576,3.33,6312,345.7,215,10,class_0
146,3086,2,0,12369,0,977,0,1,0,0,0.9,249,3.29,694,136.4,119,9.7,class_0
146,3086,2,0,12369,0,74,0,1,0,0,1.6,247,3.05,868,138,140,9.9,class_0
146,3086,2,0,12369,0,209,0,0,0,0,1.8,227,3.22,781,170,118,10.9,class_0
146,3086,2,0,12369,0,554,0,0,0,0.5,5.2,268,2.63,926,176,92,12.7,class_0
148,1427,2,0,11273,0,711,0,1,0,0,4.4,386,3.28,3756,77.5,385,11.2,class_0
148,1427,2,0,11273,0,901,0,1,0,0,3.3,247,3.57,3564,161.2,392,10.6,class_0
148,1427,2,0,11273,0,11,1,1,0,0,6.4,614,3.04,3730,207.7,365,11.5,class_0
148,1427,2,0,11273,0,145,1,1,0,0,9,192,3.04,3339,215,277,11.2,class_0
149,762,2,1,22574,1,1023,0,1,1,0.5,3,257,3.79,1664,102.3,140,9.9,class_0
149,762,2,1,22574,1,499,0,1,0,0,5,656,3.53,2054,148.8,134,13,class_0
149,762,2,1,22574,1,943,0,1,0,0,15.4,250,2.8,1458,148.8,166,12.9,class_0
150,3560,0,0,12779,0,179,0,1,1,0,1.1,333,3.86,1393,105,204,9.9,class_0
150,3560,0,0,12779,0,310,0,1,1,0,1,393,3.38,1462,109,207,10.5,class_0
150,3560,0,0,12779,0,449,0,1,1,0,1.5,316,3.56,1028,175,176,11.2,class_0
150,3560,0,0,12779,0,543,0,1,1,0.5,1,299,3.55,1003,170,248,12,class_0
151,3539,0,1,20104,0,174,0,0,0,0,1.6,416,3.71,955,94,190,9.8,class_0
151,3539,0,1,20104,0,325,1,0,0,1,2.1,325,2.62,1625,105,166,11.1,class_0
151,3539,0,1,20104,0,428,0,0,0,0.5,3.2,316,2.77,996,155,159,11.5,class_0
151,3539,0,1,20104,0,533,0,0,0,0.5,2.9,275,2.7,985,119,127,12.2,class_0
151,3539,0,1,20104,0,611,1,0,1,1,3,292,2.41,860,115,121,12.6,class_0
151,3539,0,1,20104,0,677,0,0,1,1,3.4,226,2.36,889,66,154,12.2,class_0
155,3516,0,0,15909,0,1023,0,1,1,0.5,0.6,220,3.35,1620,153.5,311,11.2,class_0
155,3516,0,0,15909,0,364,0,1,1,0.5,0.5,221,3.56,1414,136.4,286,10.5,class_0
155,3516,0,0,15909,0,744,0,0,1,0.5,0.6,688,3.73,1496,116.3,319,10,class_0
159,1536,2,0,16714,1,944,0,1,1,0,6.6,391,2.84,443,72.9,204,11,class_0
160,3441,0,0,20955,0,719,0,0,1,0.5,0.5,296,3.22,345,55.8,295,11,class_0
160,3441,0,0,20955,0,918,0,0,0,0.5,0.6,414,2.87,338,58.9,267,10.6,class_0
160,3441,0,0,20955,0,46,0,0,0,0.5,0.5,269,3.61,208,35,271,10.6,class_0
160,3441,0,0,20955,0,150,0,0,0,0.5,0.5,263,3.53,205,31,250,11.1,class_0
160,3441,0,0,20955,0,274,0,0,0,0.5,0.5,272,3.59,208,27,279,10.9,class_0
160,3441,0,0,20955,0,415,0,0,0,0.5,0.8,254,3.31,462,53,325,11.3,class_0
162,186,2,0,21483,0,1023,0,1,1,0,3.2,260,3.19,815,127.1,160,12,class_0
164,276,2,0,15857,0,1023,0,1,1,0.5,8.5,258,3.34,1428,181.4,88,13.3,class_0
165,1076,2,1,19470,1,1023,0,1,0,0,4,196,3.45,2496,133.3,212,11.3,class_0
165,1076,2,1,19470,1,173,0,1,1,0,4.1,372,3.38,2832,175.2,184,11.1,class_0
165,1076,2,1,19470,1,737,0,1,1,0,5.9,351,3.23,2682,155,158,11.3,class_0
165,1076,2,1,19470,1,941,1,1,1,0.5,7.2,247,2.69,1750,175.2,81,11.8,class_0
165,1076,2,1,19470,1,1016,0,0,1,0.5,15.1,340,2.67,1166,113,280,15,class_0
167,1684,2,1,22265,1,1023,0,1,0,0,0.9,376,3.86,1015,83.7,238,10.3,class_0
167,1684,2,1,22265,1,381,0,1,0,0,1.2,374,3.6,1047,111.6,192,10.3,class_0
167,1684,2,1,22265,1,888,0,1,0,0,0.8,260,3.23,930,99.2,151,10.3,class_0
167,1684,2,1,22265,1,1012,0,1,0,0,1.1,325,3.4,1070,116,138,10.3,class_0
167,1684,2,1,22265,1,123,0,1,0,0,1.2,318,3.2,819,116,120,10.3,class_0
167,1684,2,1,22265,1,246,0,0,0,0,1.2,340,3.2,3261,116,344,12.9,class_0
168,3384,0,0,17442,0,108,0,0,1,0,0.5,244,3.62,1053,82,284,10,class_0
168,3384,0,0,17442,0,239,0,0,0,0,0.6,230,3.65,1154,64,307,11.3,class_0
168,3384,0,0,17442,0,374,0,0,0,0,0.9,270,3.69,938,63,308,10.6,class_0
168,3384,0,0,17442,0,492,0,1,0,0,0.8,252,3.74,935,71,174,11.7,class_0
168,3384,0,0,17442,0,580,0,1,1,0,0.7,244,3.74,694,58,139,12.2,class_0
168,3384,0,0,17442,0,650,0,0,1,0,0.9,255,3.53,739,58,158,12.3,class_0
171,3243,0,1,19237,0,45,0,0,0,0,0.4,205,3.45,859,54,321,10.1,class_0
171,3243,0,1,19237,0,199,0,0,0,0,0.7,238,4,1035,54,338,11.1,class_0
171,3243,0,1,19237,0,338,0,0,0,0,1,232,3.64,1544,85,444,10.9,class_0
171,3243,0,1,19237,0,459,0,0,0,0,0.7,219,3.18,908,45,353,11.3,class_0
171,3243,0,1,19237,0,557,0,0,0,0,0.6,244,3.92,1042,45,434,11.6,class_0
171,3243,0,1,19237,0,629,0,1,0,0,0.7,280,3.52,1050,49,305,11.5,class_0
172,2970,0,0,18215,0,33,0,1,1,0.5,1.2,172,3.34,693,77,184,10.5,class_0
172,2970,0,0,18215,0,147,0,0,1,0.5,1.1,163,3.51,683,84,152,11.3,class_0
172,2970,0,0,18215,0,382,0,1,0,0.5,1.5,173,3.1,523,63,147,11.4,class_0
173,3326,0,1,11058,0,89,0,0,0,0,1.9,187,3.28,1472,67,343,9.8,class_0
173,3326,0,1,11058,0,218,0,0,1,0,2.1,210,3.62,1080,52,292,10.4,class_0
173,3326,0,1,11058,0,361,0,0,1,0,2.4,174,3.41,1404,55,310,10.7,class_0
173,3326,0,1,11058,0,467,0,0,1,0,3.5,191,3.43,1009,87,312,10.8,class_0
173,3326,0,1,11058,0,566,0,0,1,0,4.2,148,3.39,545,54,238,11.8,class_0
175,3293,0,0,19049,0,714,0,1,0,0,0.9,263,3.9,880,122.5,218,9.8,class_0
175,3293,0,0,19049,0,926,0,0,0,0,0.9,281,3.9,636,107,219,9.8,class_0
175,3293,0,0,19049,0,25,0,0,0,0,1,282,3.52,613,85,197,10.1,class_0
175,3293,0,0,19049,0,166,0,0,0,0,0.8,229,3.54,505,62,179,10.7,class_0
175,3293,0,0,19049,0,313,0,0,0,0,1,256,3.54,556,70,176,10.8,class_0
175,3293,0,0,19049,0,453,0,0,0,0.5,0.8,321,3.53,607,84,182,11.4,class_0
175,3293,0,0,19049,0,555,0,1,0,0.5,0.8,218,3.53,494,58,118,12.6,class_0
175,3293,0,0,19049,0,628,0,0,0,0.5,1.1,216,2.86,451,65,98,12.4,class_0
176,1492,2,1,15198,0,1023,0,1,1,0.5,3.2,425,3.56,1790,139.5,149,10.1,class_0
176,1492,2,1,15198,0,339,0,1,1,0,1.8,269,2.21,555,206.2,128,9.8,class_0
176,1492,2,1,15198,0,741,0,1,1,0,1.7,408,1.97,2076,130.2,186,10,class_0
176,1492,2,1,15198,0,948,0,1,1,0,2.8,488,3.1,1295,145.7,94,10.3,class_0
176,1492,2,1,15198,0,52,0,1,0,0.5,3,480,2.86,1912,202,90,10,class_0
176,1492,2,1,15198,0,148,0,1,1,0.5,4.4,221,2.26,1367,111,192,10.9,class_0
178,3249,0,1,25569,0,1023,0,0,0,0,0.6,364,4.08,665,74.4,325,10.2,class_0
178,3249,0,1,25569,0,285,0,0,0,0,0.6,656,3.5,655,48.1,300,12.5,class_0
178,3249,0,1,25569,0,755,0,0,0,0,0.7,301,4.29,516,49.6,295,10.4,class_0
178,3249,0,1,25569,0,61,0,0,0,0,0.9,267,3.67,407,45,269,10.4,class_0
178,3249,0,1,25569,0,169,0,0,0,0,0.7,262,3.58,372,42,232,11,class_0
179,3242,0,0,16050,0,1023,0,1,0,0,1.8,396,3.83,2148,102.3,278,9.9,class_0
179,3242,0,0,16050,0,152,0,0,0,0,1.1,235,4.25,2094,122.5,193,12.8,class_0
179,3242,0,0,16050,0,772,0,1,0,0,1.6,192,4.45,1888,141.1,177,10.1,class_0
180,3232,0,0,15548,0,721,0,0,1,0,5.9,741,4.17,1602,218.6,205,11.3,class_0
180,3232,0,0,15548,0,939,0,0,0,0,4.3,382,3.85,1159,227.9,216,10.3,class_0
180,3232,0,0,15548,0,78,1,1,0,0,6.7,349,3.46,1612,221,253,10.4,class_0
180,3232,0,0,15548,0,195,0,1,0,0.5,6.3,307,3.11,1275,251,194,11.5,class_0
180,3232,0,0,15548,0,336,0,1,0,0.5,8.6,299,3.55,1266,182,178,10.7,class_0
180,3232,0,0,15548,0,457,0,1,0,0,10.9,302,3.38,1460,232,261,11.5,class_0
180,3232,0,0,15548,0,562,0,1,0,0,9.9,460,3.38,1640,208,145,12.2,class_0
180,3232,0,0,15548,0,633,0,0,0,0,12.5,345,3.47,1270,202,111,12.1,class_0
181,3225,0,1,16279,0,1023,0,1,1,0,1.4,248,3.58,554,76,79,10.3,class_0
183,2241,1,0,14705,0,912,0,0,0,0,2.1,303,3.3,1777,107,457,9.6,class_0
183,2241,1,0,14705,0,51,0,0,0,0,2.4,325,3.46,1755,109,326,9.7,class_0
183,2241,1,0,14705,0,214,0,0,0,0,2.3,426,3.07,1839,115,317,10.5,class_0
183,2241,1,0,14705,0,260,0,1,1,0,5,391,3.7,2655,225,403,10.2,class_0
183,2241,1,0,14705,0,371,0,1,1,0,14.5,356,3.02,3964,336,345,11.3,class_0
184,974,2,0,13736,0,794,0,1,0,0,7,530,3.04,2750,196.9,321,10.3,class_0
184,974,2,0,13736,0,962,0,1,1,0,10.2,422,2.34,1475,134.9,273,10.1,class_0
184,974,2,0,13736,0,1008,0,0,1,0,15.5,247,2.34,1346,87,394,9,class_0
185,2882,2,1,17664,0,794,0,1,0,0,1.4,360,3.46,1820,102.3,163,10,class_0
185,2882,2,1,17664,0,962,0,1,1,0,2,243,2.98,1292,94.6,123,10.5,class_0
185,2882,2,1,17664,0,98,0,1,1,0.5,4.2,286,3.16,1818,102,188,11.7,class_0
186,1576,2,1,25873,0,802,0,0,1,0.5,2.1,560,3.29,919,66.7,176,11.7,class_0
186,1576,2,1,25873,0,972,0,0,1,0.5,2.6,253,3.35,1486,81,168,11.8,class_0
187,733,2,0,13073,0,731,1,1,0,0,13.6,226,3.72,1508,186,169,11.1,class_0
187,733,2,0,13073,0,932,1,1,0,0,40,253,2.2,1242,186,214,20.8,class_0
188,2635,0,1,22873,0,1023,0,1,0,0,0.7,187,3.48,654,120.9,164,11,class_0
188,2635,0,1,22873,0,779,0,1,0,0,0.8,269,3,173,33,138,11,class_0
188,2635,0,1,22873,0,883,0,0,0,0,0.6,202,4.04,180,22,137,10.2,class_0
188,2635,0,1,22873,0,1012,0,0,0,0,0.7,206,3.99,189,36,139,10.8,class_0
188,2635,0,1,22873,0,119,0,0,0,0,0.7,178,3.72,290,53,209,10.3,class_0
188,2635,0,1,22873,0,236,0,0,0,0,0.7,184,3.91,230,46,173,11.6,class_0
188,2635,0,1,22873,0,376,0,0,0,0,0.5,186,3.2,272,69,141,11.6,class_0
188,2635,0,1,22873,0,489,0,0,0,0,0.4,189,3.49,296,35,182,11.8,class_0
189,3125,0,0,18499,0,730,0,1,0,0,0.8,391,3.55,1096,76,200,9.7,class_0
189,3125,0,0,18499,0,936,0,1,0,0.5,0.8,286,3.52,939,66,204,9.9,class_0
189,3125,0,0,18499,0,46,1,1,0,0.5,0.7,267,3.35,943,71,180,9.8,class_0
191,216,2,0,19246,0,1023,1,1,1,0,24.5,1092,3.35,3740,147.3,399,15.2,class_0
192,3112,0,1,19256,0,1023,0,1,0,0,0.9,308,3.69,696,51.2,344,9.8,class_0
192,3112,0,1,19256,0,249,0,0,0,0,0.7,351,3.76,698,57.4,309,9.8,class_0
192,3112,0,1,19256,0,713,0,0,0,0,0.7,269,3.92,518,55.8,307,10.3,class_0
192,3112,0,1,19256,0,931,0,0,0,0,0.3,366,2.7,586,46,341,9.9,class_0
193,797,2,0,20736,0,1023,0,0,0,0,10.8,932,3.19,2184,161.2,382,10.4,class_0
193,797,2,0,20736,0,354,1,1,0,0.5,10,342,2.83,2028,181.4,350,11.7,class_0
193,797,2,0,20736,0,777,0,1,0,1,14.9,288,3.09,1832,655.7,348,11.3,class_0
193,797,2,0,20736,0,952,1,1,1,1,11.7,265,2.75,1159,127,275,12.4,class_0
195,2999,0,1,10795,0,1023,0,1,0,0,3.7,347,3.9,2544,221.7,129,11.5,class_0
196,2555,2,1,20834,0,1023,0,1,1,0,1.4,226,3.36,810,72.9,117,11.6,class_0
196,2555,2,1,20834,0,230,0,1,1,0,1,374,3.31,952,83.7,99,11.1,class_0
196,2555,2,1,20834,0,738,0,1,1,0,1.3,386,3.15,842,77.5,89,11.7,class_0
196,2555,2,1,20834,0,106,0,1,1,0,1.8,169,2.87,585,91,50,13.3,class_0
196,2555,2,1,20834,0,218,0,1,1,0.5,1.9,165,3,562,71,73,12.8,class_0
196,2555,2,1,20834,0,353,1,1,1,1,2.8,248,2.6,603,84,73,13.6,class_0
196,2555,2,1,20834,0,478,1,1,1,1,2.7,196,3.27,672,102,56,14.4,class_0
196,2555,2,1,20834,0,517,0,1,0,1,2.5,342,2.82,1808,102,252,15.4,class_0
198,3025,0,0,13075,0,334,1,1,1,0.5,1,560,3.2,1527,92,414,11.1,class_0
198,3025,0,0,13075,0,460,0,1,1,0.5,1,385,3.15,1080,103,382,11.4,class_0
200,2932,1,0,11773,0,701,0,1,1,0,2.6,275,2.99,2144,133.3,208,10.1,class_0
200,2932,1,0,11773,0,925,0,0,1,0,2.3,296,3.51,1182,114,173,10,class_0
200,2932,1,0,11773,0,22,0,0,1,0,2.2,286,3.41,1267,95,146,10.7,class_0
200,2932,1,0,11773,0,144,0,0,1,0,1.7,365,3.32,1033,99,220,10.4,class_0
200,2932,1,0,11773,0,286,0,0,1,0,1.4,210,3.13,1231,122,175,10.8,class_0
200,2932,1,0,11773,0,418,0,0,1,0,2.2,229,3.16,1025,123,96,11.3,class_0
200,2932,1,0,11773,0,519,0,0,1,0,2.5,197,3.19,757,161,67,12.3,class_0
200,2932,1,0,11773,0,599,0,0,1,0,2.5,152,3.19,369,161,84,12.3,class_0
200,2932,1,0,11773,0,614,0,1,1,0,24.6,230,2.72,1166,161,299,13.4,class_0
201,2963,0,0,15009,0,1023,0,1,0,0,0.6,235,3.2,1758,107,228,10.8,class_0
201,2963,0,0,15009,0,248,0,0,0,0,0.7,372,3.27,1002,116.3,187,10.3,class_0
201,2963,0,0,15009,0,44,0,0,0,0,0.9,237,3.25,1375,112,150,11.4,class_0
201,2963,0,0,15009,0,143,0,1,0,0,0.7,337,1.68,2031,182,144,11.2,class_0
201,2963,0,0,15009,0,266,1,1,0,1,0.7,516,1.17,2720,141,247,10.6,class_0
201,2963,0,0,15009,0,425,0,1,0,0.5,1.4,236,2.4,1574,256,108,12.7,class_0
201,2963,0,0,15009,0,528,0,1,0,0.5,3.6,235,2.49,675,118,92,12.6,class_0
201,2963,0,0,15009,0,622,0,1,1,0.5,1.4,209,3.01,933,130,102,12,class_0
204,2090,2,0,22857,0,925,0,0,0,0,1.3,291,3.51,1248,96,249,9.5,class_0
204,2090,2,0,22857,0,32,0,1,0,0,1.9,266,3.25,1274,96,224,10.3,class_0
204,2090,2,0,22857,0,171,0,0,0,0,5.8,432,2.92,1734,118,230,10.8,class_0
204,2090,2,0,22857,0,346,1,1,1,0.5,8.2,301,2.92,2200,194,269,12,class_0
204,2090,2,0,22857,0,399,0,0,0,0.5,12,301,2.1,2115,194,180,13.3,class_0
207,2840,0,1,26580,0,1023,0,0,0,0.5,0.6,301,3.33,733,85.3,259,10.1,class_0
207,2840,0,1,26580,0,279,0,0,0,1,0.5,411,2.98,299,40.3,162,10.1,class_0
207,2840,0,1,26580,0,768,0,0,0,1,0.6,335,3.25,260,34.1,215,9.8,class_0
207,2840,0,1,26580,0,944,0,0,0,1,0.6,227,3.49,212,32,201,9.7,class_0
207,2840,0,1,26580,0,13,0,0,0,1,0.6,221,2.59,255,44,408,10.8,class_0
207,2840,0,1,26580,0,278,0,0,0,1,0.5,204,3.2,253,29,160,11.3,class_0
207,2840,0,1,26580,0,430,0,0,0,1,0.8,210,3.3,319,36,232,12,class_0
208,904,2,1,22388,0,1023,0,1,0,0,3.9,396,3.2,1440,153.5,156,10,class_0
208,904,2,1,22388,0,887,0,1,1,1,3.4,235,2.75,1363,174,75,10.5,class_0
208,904,2,1,22388,0,1000,1,1,0,1,12,250,3.1,2322,174,183,11.2,class_0
210,2893,0,0,18176,1,716,0,1,0,0,1.1,290,3.3,1044,89.9,272,11.2,class_0
210,2893,0,0,18176,1,949,0,1,0,0,1.2,349,3.36,846,109,262,9.9,class_0
210,2893,0,0,18176,1,48,0,1,0,0,1.4,324,3.35,869,127,242,11.1,class_0
210,2893,0,0,18176,1,200,0,1,1,0,1.7,325,3.64,949,125,251,11,class_0
210,2893,0,0,18176,1,275,0,1,1,0,3.3,303,3.51,873,134,223,17.8,class_0
210,2893,0,0,18176,1,412,0,1,1,0,1.5,375,3.51,522,68,229,11.9,class_0
210,2893,0,0,18176,1,517,0,1,1,0,1.6,339,3.22,468,53,193,11.9,class_0
210,2893,0,0,18176,1,596,0,1,1,0,1.3,324,2.92,478,55,166,11.6,class_0
212,2845,0,0,17263,0,949,0,0,0,0,0.8,230,3.21,845,83,196,9.9,class_0
212,2845,0,0,17263,0,87,0,0,0,0,0.5,260,4.3,705,75,192,11,class_0
212,2845,0,0,17263,0,121,0,0,0,0,0.7,411,3.63,585,47,214,11,class_0
214,1786,2,0,25329,0,772,0,1,0,0.5,2,404,2.97,2013,86.8,238,10,class_0
214,1786,2,0,25329,0,935,1,1,1,0.5,4,380,2.79,2388,86,374,10.9,class_0
216,2336,0,1,21610,0,759,0,1,0,0,0.6,224,2.82,822,51.2,159,10.1,class_0
216,2336,0,1,21610,0,936,0,0,0,0,0.9,258,3.36,1086,57,147,9.7,class_0
216,2336,0,1,21610,0,54,0,0,0,0,3.1,288,3.07,1297,59,183,11,class_0
216,2336,0,1,21610,0,162,0,1,0,0,6.8,269,2.08,2200,87,283,10.7,class_0
216,2336,0,1,21610,0,371,0,1,0,0,7.6,400,2.28,1746,85,145,13.9,class_0
217,790,2,0,13178,0,1023,0,1,0,0,11.4,608,3.31,1790,151.9,298,10.8,class_0
217,790,2,0,13178,0,335,0,1,1,0,17.5,390,3.02,500,232.5,306,10.8,class_0
217,790,2,0,13178,0,774,1,1,1,0.5,17.5,424,3.13,1727,186,272,12.5,class_0
217,790,2,0,13178,0,928,0,1,1,1,34.6,128,3.04,1016,105,308,11.8,class_0
219,2826,0,0,15601,0,734,0,1,0,0.5,1.5,279,3.98,938,182.9,164,9.5,class_0
219,2826,0,0,15601,0,933,0,0,0,0.5,1.8,242,3.76,815,121,150,9.6,class_0
219,2826,0,0,15601,0,50,0,0,0,0.5,3,274,3.6,859,211,132,10.5,class_0
219,2826,0,0,15601,0,130,0,0,1,0.5,2.1,214,3.15,699,142,118,10,class_0
220,1235,2,1,23241,0,903,0,0,0,0,7.1,367,3.34,2073,125,103,9.8,class_0
220,1235,2,1,23241,0,0,0,1,0,0,8.5,301,2.32,1627,106,105,11.6,class_0
220,1235,2,1,23241,0,105,0,0,0,0,8.5,294,2.32,3012,106,220,12,class_0
221,2719,0,0,20684,0,1023,0,1,0,0,0.9,360,3.65,3186,94.6,269,9.7,class_0
221,2719,0,0,20684,0,259,0,1,0,0,0.2,273,3.28,3742,144.2,247,9.7,class_0
221,2719,0,0,20684,0,734,0,1,0,0,2.2,672,3.08,2628,166,210,10,class_0
221,2719,0,0,20684,0,919,0,1,0,0,1.5,504,3.3,2646,98,238,10.5,class_0
221,2719,0,0,20684,0,35,0,1,0,0,1.3,381,3.39,370,88,182,10.5,class_0
221,2719,0,0,20684,0,172,0,1,1,0.5,2,221,3.39,2247,83,189,10.5,class_0
221,2719,0,0,20684,0,387,0,1,1,0.5,1,343,3.33,1742,79,200,11.9,class_0
221,2719,0,0,20684,0,501,1,1,1,0.5,0.8,317,3.4,2199,83,183,11.9,class_0
223,334,2,1,22369,0,1023,1,1,0,1,14.1,448,2.43,1833,134,210,11,class_0
224,2614,0,1,14106,0,966,0,0,0,0,2.4,552,3.71,1644,197,171,10,class_0
224,2614,0,1,14106,0,104,0,0,0,0,4.5,526,3.63,1926,260,237,10,class_0
224,2614,0,1,14106,0,240,0,0,0,0,4.7,410,3.35,1688,224,228,10.9,class_0
224,2614,0,1,14106,0,392,0,0,0,0,8.6,326,3.42,1199,121,191,12.4,class_0
224,2614,0,1,14106,0,504,0,0,0,0,5.1,247,3.23,1115,136,260,13.2,class_0
226,2647,0,0,20708,0,828,0,1,0,0,0.7,231,3.33,857,110,243,9.6,class_0
229,348,2,1,22797,0,1023,1,1,0,0.5,4.5,191,3.05,1020,175.2,139,11.4,class_0
229,348,2,1,22797,0,294,0,1,0,1,4.8,296,2.48,773,165.9,96,11.4,class_0
229,348,2,1,22797,0,696,1,1,0,1,6.2,374,2.37,300,100,88,10.9,class_0
230,2648,0,0,12641,0,1023,0,1,1,0,3.3,302,3.41,310,83.7,95,11.5,class_0
230,2648,0,0,12641,0,407,0,1,1,0,2.2,328,3.35,410,99.2,69,11.5,class_0
230,2648,0,0,12641,0,755,0,1,1,0,3,225,3.26,388,127,70,11.7,class_0
230,2648,0,0,12641,0,960,0,1,1,0,2.1,224,3.13,314,90,78,12.5,class_0
231,1165,2,0,21307,0,1023,0,1,1,0,3.4,518,1.96,2250,203.1,190,10.7,class_0
