@relation dataset

@attribute value_0 numeric
@attribute value_1 numeric
@attribute value_2 numeric
@attribute value_3 numeric
@attribute value_4 numeric
@attribute value_5 numeric
@attribute value_6 numeric
@attribute value_7 numeric
@attribute value_8 numeric
@attribute value_9 numeric
@attribute value_10 numeric
@attribute value_11 numeric
@attribute value_12 numeric
@attribute value_13 numeric
@attribute value_14 numeric
@attribute value_15 numeric
@attribute class {class_0,class_1}

@data
3709,276,45,2,440,358,296,363,531,439,351,438,18,19,14,3,class_0
3711,287,45,2,415,342,299,353,508,417,362,431,27,21,16,5,class_0
3713,346,45,2,529,397,338,417,631,481,419,502,28,28,13,0,class_0
3715,367,45,2,498,398,306,388,609,512,374,484,18,27,23,3,class_0
3719,458,45,2,487,420,336,393,611,529,431,497,33,50,50,17,class_0
3720,471,45,1,465,392,317,395,567,484,396,486,49,36,37,3,class_0
3723,488,45,2,457,370,311,362,551,457,380,443,13,31,25,2,class_0
3724,493,45,1,524,418,369,448,616,493,434,528,48,30,34,0,class_0
3733,666,45,2,522,395,313,399,632,484,385,488,22,30,21,6,class_0
3734,667,45,2,495,411,337,409,623,512,424,512,17,28,18,2,class_0
3736,679,45,2,494,408,338,412,624,523,422,522,27,37,28,0,class_0
3737,752,45,2,463,387,330,392,554,464,394,469,32,26,25,6,class_0
3739,728,45,2,319,309,275,290,399,368,341,357,8,9,8,8,class_0
3742,819,45,2,539,433,372,468,666,524,445,572,28,26,11,0,class_0
3744,986,45,1,711,550,418,565,883,686,512,700,80,70,72,0,class_0
3746,489,45,2,475,397,325,401,602,507,421,513,59,43,48,0,class_0
3747,859,45,2,445,352,313,350,552,442,397,440,17,14,18,4,class_0
3752,1051,45,2,332,318,279,307,392,373,333,363,7,15,12,0,class_0
3753,1052,45,2,532,446,364,467,668,573,465,590,52,14,24,2,class_0
3764,1054,45,1,453,416,375,398,554,510,462,489,55,49,59,28,class_0
3766,1055,45,2,401,351,264,283,459,404,302,324,8,15,37,8,class_0
3767,1056,45,2,527,432,356,436,643,534,447,538,28,11,24,9,class_0
3768,1072,45,2,685,487,397,592,842,605,480,728,84,30,24,0,class_0
10392,448,45,1,401,341,279,327,458,389,322,375,44,56,51,17,class_0
29261,158,45,2,606,451,279,320,507,404,336,396,1,5,7,0,class_0
3682,72,46,2,508,450,368,373,739,598,500,449,0,0,0,0,class_0
3683,134,46,2,432,355,302,355,580,484,410,480,26,27,34,3,class_0
3687,337,46,2,416,355,309,342,518,448,390,430,9,11,10,5,class_0
3688,408,46,2,423,349,303,342,550,478,429,469,14,21,29,2,class_0
3689,472,46,2,433,366,293,366,584,501,411,500,18,22,17,0,class_0
3691,518,46,2,678,469,398,512,878,599,493,651,68,33,56,14,class_0
3692,601,46,1,423,356,297,371,545,468,394,484,62,51,32,1,class_0
3694,727,46,2,501,414,344,404,675,548,457,540,33,38,46,0,class_0
3695,851,46,2,364,340,299,325,432,407,365,392,6,20,11,1,class_0
3777,361,47,2,544,359,319,322,513,437,392,395,4,7,9,8,class_0
3778,326,47,1,616,428,345,420,741,527,432,518,49,83,96,23,class_0
3785,633,47,1,494,409,351,422,617,513,434,527,78,88,63,0,class_0
3788,746,47,1,457,388,335,390,563,485,422,485,50,48,34,7,class_0
3790,747,47,1,565,476,408,458,674,572,495,551,53,88,69,14,class_0
3794,720,47,2,378,347,303,325,441,418,360,386,7,14,28,1,class_0
3797,983,47,2,623,469,389,516,788,599,495,655,80,44,51,0,class_0
3799,1062,47,2,333,314,300,312,403,382,367,379,45,20,36,13,class_0
3803,1109,47,2,568,451,372,476,717,571,468,602,37,32,23,1,class_0
3804,1111,47,2,426,349,279,345,513,426,345,420,26,39,18,10,class_0
8155,280,47,2,417,427,284,430,508,416,413,541,0,0,0,0,class_0
3832,18,48,2,438,352,282,314,511,411,332,368,9,31,74,0,class_0
3835,67,48,2,521,409,357,453,660,512,428,565,42,15,22,1,class_0
3839,132,48,2,434,374,319,371,556,485,406,475,28,18,35,0,class_0
3842,208,48,2,416,391,340,348,507,509,434,443,10,14,35,1,class_0
3854,432,48,2,406,396,321,329,489,440,384,393,11,3,19,8,class_0
3856,438,48,2,570,425,364,462,691,521,439,561,42,28,31,3,class_0
3861,482,48,2,440,371,302,334,548,464,373,414,9,17,41,4,class_0
3868,526,48,2,484,411,353,439,609,522,427,551,56,27,20,0,class_0
3869,548,48,2,393,327,282,312,493,393,327,371,8,19,19,6,class_0
3875,593,48,2,375,296,271,325,458,354,344,397,19,15,7,2,class_0
3884,677,48,2,491,380,320,409,619,479,401,515,28,23,17,1,class_0
3892,802,48,2,546,445,353,415,712,585,457,541,15,45,42,7,class_0
3899,883,48,1,498,417,356,419,638,541,468,543,52,55,35,3,class_0
3911,1057,48,2,448,366,316,344,553,441,395,423,10,23,28,10,class_0
3921,889,48,1,517,417,357,437,661,542,470,565,94,57,58,0,class_0
3923,890,48,1,485,399,340,420,622,519,449,545,112,57,57,2,class_0
3925,893,48,1,501,410,348,432,642,533,459,561,42,26,19,5,class_0
5015,888,48,1,535,427,391,434,680,553,510,561,49,58,37,1,class_0
3806,12,49,2,385,315,272,299,507,402,349,386,9,18,25,11,class_0
3808,77,49,2,397,348,286,340,501,485,358,433,21,6,23,0,class_0
3809,86,49,2,409,315,268,310,483,388,341,384,23,22,34,12,class_0
3810,203,49,2,400,342,284,325,505,438,372,420,29,18,35,12,class_0
3811,228,49,2,373,305,259,299,480,388,339,386,14,10,14,7,class_0
3812,283,49,2,432,362,317,361,526,446,394,445,57,44,45,27,class_0
3813,324,49,2,396,325,274,298,484,405,341,371,12,17,28,16,class_0
3818,945,49,2,385,347,324,333,484,440,413,423,10,21,21,15,class_0
3820,732,49,2,422,353,305,306,509,429,368,369,6,11,17,16,class_0
3822,753,50,3,415,348,312,342,508,421,383,418,27,31,33,14,class_0
3823,1085,49,2,417,327,235,337,513,404,294,417,42,62,18,7,class_0
3825,1087,49,2,408,340,297,349,502,419,369,431,54,43,29,11,class_0
3830,1089,49,2,441,383,339,383,572,494,434,495,25,22,24,3,class_0
3831,1107,49,2,403,348,282,315,486,416,348,381,8,20,25,12,class_0
1063,864,0,0,686,560,432,508,914,753,572,677,74,125,118,40,class_1
11462,863,0,1,612,507,414,498,825,681,557,670,115,124,101,21,class_1
1002,4,1,1,442,369,310,350,530,444,376,423,59,77,102,24,class_1
1009,37,1,0,580,437,374,455,692,527,451,546,366,354,301,66,class_1
1020,401,1,1,461,389,338,386,585,496,436,493,106,42,66,58,class_1
1051,939,1,0,605,447,382,463,746,563,483,580,267,206,206,76,class_1
1052,866,1,0,633,445,366,461,786,569,475,587,106,163,107,19,class_1
1055,867,1,1,636,443,375,451,771,540,455,548,72,87,98,7,class_1
1057,991,1,1,542,426,370,418,645,514,450,504,119,103,142,64,class_1
1090,29,2,1,520,433,342,398,646,541,431,498,103,87,141,63,class_1
1092,896,2,1,521,416,339,395,632,507,416,482,93,89,82,76,class_1
1101,868,2,1,536,416,372,415,651,506,450,504,128,117,72,63,class_1
1108,870,2,0,563,436,379,452,686,531,461,550,314,198,225,54,class_1
1081,27,3,0,603,449,399,489,723,549,489,593,576,445,251,7,class_1
1082,587,3,0,511,422,359,412,619,518,446,507,173,192,175,33,class_1
1083,940,3,0,648,462,411,537,771,561,498,645,647,377,272,2,class_1
1137,114,4,1,605,493,387,544,760,637,506,690,393,120,105,5,class_1
1138,115,4,1,606,491,384,552,762,629,503,699,258,69,49,7,class_1
1139,116,4,1,600,474,401,542,751,610,521,685,491,171,112,6,class_1
1141,112,4,1,605,472,392,548,759,606,593,705,178,52,37,1,class_1
1143,108,4,1,607,496,394,571,763,635,514,721,507,102,60,1,class_1
1144,109,4,1,610,492,408,559,766,630,531,707,411,116,79,4,class_1
1146,111,4,1,604,482,395,558,758,631,518,707,413,86,73,2,class_1
1147,113,4,1,603,476,382,553,757,612,500,699,459,109,67,14,class_1
1149,375,4,1,593,468,387,543,746,603,507,688,213,38,50,0,class_1
1151,738,4,1,602,479,403,547,756,615,524,693,576,223,100,10,class_1
1155,740,4,1,598,486,404,528,750,623,526,669,431,222,158,8,class_1
1305,806,4,0,952,658,519,824,1144,814,653,1000,533,139,145,0,class_1
1312,1007,4,0,764,513,433,650,939,631,533,799,834,229,209,0,class_1
1313,1008,4,0,683,478,404,561,840,588,496,689,535,190,234,0,class_1
1314,1009,4,0,708,488,423,574,870,599,520,705,319,161,138,0,class_1
1315,1010,4,0,741,497,421,609,910,611,517,748,817,267,298,0,class_1
1316,1011,4,0,670,461,390,514,824,567,479,632,183,80,140,0,class_1
1317,1012,4,0,723,487,401,595,888,598,493,732,405,147,130,0,class_1
1319,1013,4,0,624,449,380,520,767,552,467,639,154,83,74,0,class_1
1320,1014,4,0,712,473,401,578,875,581,493,711,371,125,145,0,class_1
1321,1015,4,0,677,464,391,537,832,570,481,660,186,93,92,0,class_1
1325,989,4,1,617,486,405,514,811,644,538,680,129,59,80,19,class_1
1326,742,4,1,763,555,487,578,938,704,624,729,85,117,90,0,class_1
1328,925,4,0,802,574,484,641,1016,751,636,825,485,354,286,27,class_1
1329,1005,4,1,542,420,372,459,666,528,468,570,172,92,100,10,class_1
3948,739,4,1,599,483,397,541,751,619,518,684,451,133,117,8,class_1
10395,988,4,1,719,533,452,575,904,678,569,725,105,72,76,12,class_1
11649,466,4,1,722,558,414,589,911,724,543,754,130,90,83,3,class_1
1349,919,5,0,480,390,333,385,565,463,399,458,151,111,129,35,class_1
1350,198,5,0,598,447,403,517,714,534,481,617,483,255,188,0,class_1
1360,512,5,2,480,406,351,418,568,485,424,498,159,90,111,8,class_1
1370,898,5,0,652,494,421,528,797,615,519,649,457,301,227,93,class_1
1371,950,5,0,623,479,430,509,756,588,525,620,142,106,101,6,class_1
6740,899,5,1,596,453,408,467,726,561,508,576,106,108,119,35,class_1
1378,143,6,1,666,534,397,518,856,700,536,680,118,119,137,16,class_1
1406,774,6,1,644,514,385,522,819,673,516,678,160,125,120,12,class_1
1422,956,6,1,529,445,380,439,660,566,492,558,76,131,111,3,class_1
1426,1137,6,0,928,522,444,708,1127,643,548,863,404,118,191,6,class_1
1434,19,7,0,746,520,417,555,897,641,505,673,165,119,125,37,class_1
1437,136,7,0,611,449,385,482,718,533,459,570,123,141,104,6,class_1
1443,309,7,1,623,480,399,482,814,638,534,637,86,67,70,35,class_1
1444,315,7,0,729,542,447,610,874,653,536,733,316,175,134,12,class_1
1445,317,7,0,857,552,427,618,1080,710,546,785,192,157,154,25,class_1
1448,374,7,0,656,483,403,481,780,591,494,587,241,282,189,111,class_1
29100,1017,7,1,559,476,390,491,686,586,482,604,184,113,95,8,class_1
1431,949,8,0,723,531,422,556,922,693,554,721,341,319,217,65,class_1
1479,273,9,1,457,369,310,365,556,452,383,446,70,130,84,7,class_1
1480,290,9,1,524,426,359,424,661,543,460,540,103,123,111,27,class_1
1481,291,9,1,580,426,394,461,750,559,517,601,183,147,159,30,class_1
1489,294,9,0,564,399,378,473,729,525,494,616,510,316,192,16,class_1
1535,954,9,0,613,430,399,501,790,567,527,653,981,721,510,49,class_1
1536,965,9,0,693,510,408,513,895,654,514,659,291,200,147,20,class_1
1537,993,9,0,571,418,369,455,735,547,483,591,387,319,239,45,class_1
3954,937,9,1,560,420,369,435,698,527,465,545,176,207,162,42,class_1
9635,292,9,1,558,423,395,433,719,553,509,562,182,261,220,76,class_1
1564,275,10,0,796,547,451,608,972,686,567,753,203,177,161,8,class_1
1569,319,10,0,684,517,462,558,862,665,594,711,235,206,167,17,class_1
1572,320,10,1,495,408,328,363,623,509,407,453,105,135,254,109,class_1
1574,321,10,0,666,474,390,502,817,594,493,624,258,254,241,40,class_1
1577,418,10,1,523,428,353,399,661,542,445,506,69,116,111,54,class_1
1598,955,10,0,619,444,378,489,768,553,464,607,650,552,391,64,class_1
1599,1044,10,1,477,386,344,390,603,496,445,500,88,90,114,19,class_1
1601,1084,10,1,466,391,353,392,595,502,454,502,98,50,97,27,class_1
1610,902,11,0,713,532,458,570,887,677,587,719,442,285,272,100,class_1
1860,243,12,1,601,458,409,481,762,578,496,600,101,61,107,16,class_1
1869,398,12,0,684,506,404,534,842,635,514,666,467,353,284,84,class_1
1890,977,12,1,586,469,390,447,730,591,491,561,155,152,226,89,class_1
1892,960,12,0,706,509,432,579,872,643,549,723,486,308,260,10,class_1
1616,88,13,1,448,391,354,391,566,498,453,498,157,111,100,7,class_1
1620,379,13,1,466,382,337,368,588,487,433,471,128,99,113,120,class_1
1626,958,13,0,514,408,373,438,640,514,472,550,217,165,155,9,class_1
1641,94,14,1,570,464,378,442,679,562,449,529,75,88,100,30,class_1
1671,229,14,1,702,543,427,524,857,681,527,648,120,173,152,55,class_1
1674,259,14,1,442,373,333,364,515,438,393,428,190,161,120,87,class_1
1691,382,14,0,680,480,452,512,836,606,558,636,93,81,73,11,class_1
1692,383,14,0,548,436,373,460,638,514,445,541,289,187,244,0,class_1
1693,584,14,1,460,378,359,394,529,439,418,455,139,88,71,0,class_1
1694,157,14,1,446,369,320,345,509,425,371,399,120,65,77,14,class_1
1710,467,14,0,761,536,433,570,924,664,536,701,164,230,163,6,class_1
1737,588,14,0,578,435,375,440,667,509,443,515,314,266,246,112,class_1
1739,600,14,0,860,596,496,712,1045,735,602,868,460,209,203,0,class_1
1758,775,14,0,564,436,359,422,657,517,431,500,272,255,313,33,class_1
1759,776,14,1,531,442,389,453,616,520,462,531,168,126,95,24,class_1
1774,946,14,0,894,586,515,742,1104,724,636,916,467,138,161,36,class_1
1775,907,14,0,682,493,421,570,783,574,494,659,927,520,393,1,class_1
1776,906,14,0,656,476,411,513,755,555,483,596,401,369,296,20,class_1
1780,1093,14,1,506,427,350,421,587,500,414,493,241,171,123,62,class_1
1786,51,15,0,517,410,332,384,666,537,438,501,297,160,350,155,class_1
1809,388,15,0,674,479,399,540,852,615,507,685,624,344,305,1,class_1
1812,386,15,1,498,408,340,385,648,534,444,503,53,106,123,15,class_1
1813,390,15,1,643,469,405,469,820,604,514,599,170,217,215,1,class_1
1825,659,15,0,721,485,423,562,920,631,548,722,603,411,400,29,class_1
1840,978,15,0,798,562,470,637,985,701,573,787,274,195,164,11,class_1
9563,387,15,0,500,394,343,423,647,513,438,545,248,133,151,16,class_1
1926,647,16,1,450,381,331,375,567,484,425,477,103,76,70,4,class_1
1928,413,16,0,550,419,368,440,686,530,466,554,305,231,259,63,class_1
1948,961,16,0,579,422,367,485,714,529,458,603,474,297,204,6,class_1
1950,1112,16,1,555,417,361,415,679,518,450,514,101,154,188,24,class_1
1963,260,17,1,519,439,371,442,648,551,468,555,237,135,185,29,class_1
1976,543,17,1,478,395,322,373,600,498,410,472,87,89,123,37,class_1
1977,556,17,1,462,396,342,383,601,520,451,503,95,101,101,7,class_1
1989,962,17,0,634,473,418,521,760,574,504,628,470,416,308,6,class_1
1999,964,17,0,584,442,368,476,715,547,449,584,276,208,169,12,class_1
2002,1094,17,1,485,408,347,413,613,517,442,524,223,135,144,43,class_1
9275,589,17,1,506,427,350,388,623,529,432,478,83,96,90,14,class_1
2005,572,18,2,440,361,316,338,535,439,385,412,72,67,82,40,class_1
2006,332,18,1,442,392,329,349,491,437,369,391,48,48,124,45,class_1
2008,463,18,1,472,408,344,391,549,494,418,467,129,93,131,36,class_1
2010,462,18,0,594,437,379,464,711,527,461,559,561,387,313,178,class_1
2015,974,18,1,512,378,352,404,609,453,423,483,199,128,116,67,class_1
2017,500,18,1,456,374,323,363,554,458,398,446,76,77,104,33,class_1
2020,582,18,1,459,376,325,343,559,458,396,418,88,102,159,100,class_1
2024,769,18,1,468,405,329,348,566,486,398,421,68,68,163,90,class_1
2029,855,18,0,713,514,418,564,876,646,514,699,172,166,115,3,class_1
2031,881,18,0,533,409,359,402,633,493,434,483,147,136,167,98,class_1
9636,779,18,1,455,392,336,367,538,464,398,434,100,88,210,48,class_1
2128,89,19,0,784,569,496,614,964,717,604,761,165,245,126,10,class_1
2133,95,19,0,687,493,403,550,859,619,496,686,142,71,40,3,class_1
2155,354,19,0,1009,559,500,793,1236,723,653,989,654,149,255,8,class_1
2161,909,19,0,664,539,464,587,805,662,577,717,223,191,52,10,class_1
2178,497,19,0,903,637,528,757,1124,806,678,951,583,177,164,36,class_1
2199,586,19,0,688,525,460,543,880,689,599,705,236,260,176,0,class_1
2209,763,19,1,732,514,405,591,932,646,502,747,127,70,59,6,class_1
2210,908,19,1,572,482,420,526,722,611,535,665,203,61,32,1,class_1
2219,854,19,0,735,549,447,592,964,710,607,777,148,157,98,2,class_1
2221,873,19,0,704,537,438,607,880,680,557,762,650,306,146,7,class_1
2222,872,19,1,656,543,445,549,813,679,563,686,154,186,100,1,class_1
2077,406,20,0,798,542,435,593,972,677,551,734,330,110,160,52,class_1
2099,846,20,1,531,433,388,439,692,565,505,573,141,136,169,25,class_1
2101,858,20,2,595,455,377,492,721,556,466,600,125,100,67,7,class_1
2103,1025,20,0,703,487,406,539,865,608,505,669,535,388,163,133,class_1
2105,1024,20,0,638,455,395,464,783,571,491,577,87,119,104,32,class_1
2053,1021,21,0,574,436,366,449,716,552,463,566,122,197,102,19,class_1
9762,1023,21,1,584,439,362,459,724,558,459,578,78,144,61,7,class_1
2243,145,22,1,588,460,397,490,768,612,534,648,230,191,137,23,class_1
2259,262,22,1,560,447,389,462,722,590,519,605,318,171,160,17,class_1
2260,286,22,1,546,470,409,467,713,631,566,628,143,160,151,10,class_1
2268,335,22,2,568,479,387,467,726,619,508,604,91,105,118,7,class_1
2290,514,22,0,651,493,413,555,843,663,569,732,949,494,350,47,class_1
2292,515,22,1,668,482,420,511,854,638,563,671,99,124,95,11,class_1
2301,590,22,1,571,459,347,467,749,609,468,619,149,72,61,21,class_1
2307,605,22,1,633,518,432,534,831,690,582,710,123,142,85,8,class_1
2329,1075,22,0,683,525,447,535,846,664,560,669,317,267,216,8,class_1
2330,1096,22,0,603,489,396,502,755,620,505,633,285,233,189,24,class_1
9092,1027,22,0,777,577,460,605,955,731,595,760,850,419,472,9,class_1
2345,994,23,1,563,429,366,402,702,538,465,508,31,104,146,29,class_1
2360,479,23,1,523,441,371,453,662,567,482,580,210,138,125,16,class_1
2367,541,23,1,512,421,353,419,651,544,461,540,131,65,120,29,class_1
2377,794,23,1,518,417,354,441,662,546,464,570,259,143,146,25,class_1
2388,874,23,1,551,446,386,458,719,591,520,606,90,112,72,11,class_1
2394,1126,23,2,515,420,358,430,652,537,454,547,118,73,85,17,class_1
3969,876,23,0,662,468,418,557,842,613,552,719,785,468,271,12,class_1
2454,146,24,1,517,440,379,429,630,538,467,526,158,103,135,53,class_1
2495,583,24,1,505,411,342,385,615,502,422,473,54,103,142,27,class_1
2501,768,24,1,505,432,359,416,612,527,441,508,113,99,106,45,class_1
2503,782,24,1,516,422,364,417,617,510,441,502,247,151,180,43,class_1
2506,719,24,0,657,475,402,500,783,575,484,600,133,111,120,31,class_1
2516,1030,24,0,603,456,407,485,729,560,499,592,336,256,244,63,class_1
2518,1031,24,0,580,445,381,473,702,545,467,577,151,167,107,9,class_1
2519,1033,24,0,576,460,412,476,699,561,503,579,86,103,110,5,class_1
2520,1070,24,0,782,534,451,601,952,652,540,730,264,136,175,18,class_1
2410,400,25,1,425,391,337,362,511,471,407,436,81,79,114,54,class_1
2423,528,25,0,540,432,389,455,649,521,471,548,278,191,155,40,class_1
2440,966,25,0,558,428,384,440,676,524,471,537,138,111,158,29,class_1
2441,1036,25,0,562,438,352,438,664,520,420,520,183,162,160,58,class_1
2532,538,26,0,497,397,346,407,602,487,427,498,154,146,144,24,class_1
2536,968,26,0,446,365,323,392,537,442,395,474,200,79,95,16,class_1
2905,575,27,1,524,448,409,432,637,547,496,526,68,106,116,15,class_1
2906,25,27,1,491,413,366,424,598,505,448,518,249,117,113,19,class_1
2920,247,27,0,854,584,459,699,1055,728,553,862,330,149,141,0,class_1
2923,250,27,1,554,430,377,415,672,525,462,507,189,187,261,11,class_1
2950,576,27,1,551,447,373,423,670,547,460,518,56,84,70,9,class_1
2972,577,27,0,665,475,417,505,797,578,508,610,463,345,200,12,class_1
2974,911,27,0,701,512,410,565,837,620,498,678,572,329,212,18,class_1
2975,912,27,1,568,448,385,441,686,546,470,536,173,189,197,0,class_1
2976,913,27,0,610,443,377,435,735,540,461,529,140,178,135,8,class_1
2978,1061,27,1,685,526,433,557,837,641,508,674,135,86,74,18,class_1
2981,1091,27,1,515,439,364,414,627,537,448,506,71,106,93,1,class_1
2984,914,27,1,533,419,366,421,648,511,449,514,94,105,108,1,class_1
3005,918,28,0,460,391,345,379,572,489,431,473,130,124,163,27,class_1
9265,580,28,1,473,391,353,398,545,458,420,467,130,125,149,6,class_1
2542,218,29,1,649,462,351,437,793,562,418,529,66,119,127,22,class_1
2551,915,29,1,509,433,365,409,618,533,448,502,81,89,92,9,class_1
2554,1035,29,1,528,446,417,452,635,540,507,547,149,115,97,36,class_1
2565,1034,29,0,661,477,410,523,792,584,505,635,436,344,316,31,class_1
2573,225,30,0,785,536,429,610,1002,686,532,774,163,89,114,5,class_1
2589,972,30,0,587,454,375,482,729,575,483,607,196,253,127,0,class_1
2617,539,31,1,647,521,417,532,802,661,541,672,155,130,125,9,class_1
2621,564,31,1,771,606,501,615,976,790,670,799,104,98,71,0,class_1
2622,415,31,1,640,516,423,525,833,691,582,700,115,107,115,3,class_1
2625,1117,31,2,653,519,409,535,859,687,541,707,120,97,88,7,class_1
2627,656,31,0,963,564,437,749,1154,686,534,901,402,66,179,16,class_1
2631,692,31,1,893,640,526,693,1097,812,682,871,141,125,73,16,class_1
2632,748,31,1,736,557,414,553,894,683,507,675,98,110,101,13,class_1
2642,848,31,2,644,524,422,525,845,691,557,690,108,81,123,1,class_1
6964,691,31,0,846,611,478,665,1045,780,624,838,601,393,258,90,class_1
8770,282,31,1,530,440,404,459,692,579,517,597,147,63,54,8,class_1
2657,567,32,0,524,433,360,434,641,531,444,533,202,167,196,17,class_1
10313,877,32,0,579,431,379,466,693,521,459,561,314,268,195,0,class_1
2568,970,33,0,647,480,390,508,741,558,458,589,145,133,95,5,class_1
2569,916,33,1,596,476,392,452,699,564,468,537,152,192,214,0,class_1
2707,201,34,0,882,554,452,687,1136,767,646,915,477,185,199,11,class_1
2711,215,34,0,787,562,482,627,1047,748,640,834,447,189,148,3,class_1
2711,216,34,0,651,511,431,549,847,691,598,732,318,231,105,41,class_1
2722,295,34,0,744,573,444,590,945,729,557,748,166,183,140,9,class_1
2732,366,34,0,757,550,470,584,956,692,579,731,127,131,141,7,class_1
2739,399,34,2,606,484,366,443,761,605,461,557,70,153,184,21,class_1
2785,569,34,0,887,591,507,683,1172,785,674,905,532,337,252,42,class_1
2791,632,34,1,685,513,436,576,851,643,556,720,187,124,77,3,class_1
2803,671,34,0,750,548,475,640,922,703,601,799,190,118,61,0,class_1
2806,681,34,1,568,476,417,466,710,603,527,587,182,215,179,13,class_1
2835,707,34,0,732,526,407,576,934,679,524,739,260,217,125,0,class_1
2836,708,34,0,705,511,407,555,902,665,528,716,172,175,82,0,class_1
2838,710,34,0,755,534,414,589,961,688,526,751,346,216,183,24,class_1
2841,694,34,1,603,501,397,492,778,651,509,636,87,107,88,0,class_1
2842,695,34,1,536,433,359,444,693,560,464,573,144,157,88,3,class_1
2846,699,34,1,584,458,373,462,758,594,480,598,90,96,73,0,class_1
2847,701,34,1,539,428,362,440,705,557,467,571,93,78,81,1,class_1
2848,702,34,1,537,427,339,441,702,556,435,574,111,105,78,4,class_1
2849,703,34,1,538,435,343,445,701,566,441,578,107,76,71,1,class_1
2882,821,34,0,648,475,394,526,851,645,528,701,371,301,205,10,class_1
2894,987,34,0,747,520,434,611,895,626,520,733,252,130,110,7,class_1
4779,457,34,1,631,513,408,531,825,672,520,690,233,175,124,22,class_1
9554,709,34,0,762,548,423,601,970,704,534,767,400,338,218,9,class_1
3018,92,35,0,620,481,394,483,817,644,530,643,226,212,180,65,class_1
3024,133,35,0,754,518,470,585,948,663,600,744,213,133,126,58,class_1
3032,169,35,1,611,459,390,486,750,575,495,606,166,223,128,14,class_1
3051,419,35,0,654,473,389,502,810,602,505,636,221,244,203,14,class_1
3100,616,35,0,632,486,393,512,786,618,512,648,248,241,192,4,class_1
3123,895,35,0,577,448,387,479,718,567,497,603,278,253,147,39,class_1
3125,1016,35,0,666,483,393,535,856,622,506,688,447,410,244,12,class_1
3127,948,35,1,590,479,392,482,765,616,495,618,123,159,130,7,class_1
3131,996,35,0,608,457,379,486,750,572,481,607,217,152,167,20,class_1
3145,1139,35,1,591,450,362,481,723,562,461,597,204,116,106,33,class_1
6883,612,35,0,703,491,415,555,846,603,516,676,758,679,443,30,class_1
7104,513,35,0,616,474,376,478,797,614,487,619,258,225,219,60,class_1
9168,1134,35,1,642,468,385,465,781,580,485,576,126,176,132,45,class_1
3152,943,36,1,503,442,384,416,606,536,469,505,108,57,166,58,class_1
3170,621,36,0,532,409,373,449,655,509,460,555,342,247,181,11,class_1
3184,979,36,0,600,445,368,470,752,563,468,593,286,225,236,24,class_1
3185,997,36,1,686,500,404,513,835,608,493,625,84,108,73,20,class_1
3210,626,37,0,597,473,400,475,762,615,522,615,206,209,133,46,class_1
3216,653,37,0,544,437,382,474,693,564,498,609,205,113,77,16,class_1
3223,980,37,0,597,446,375,459,762,579,488,594,240,182,152,89,class_1
3242,129,38,0,829,566,499,678,994,691,617,820,256,138,125,4,class_1
3256,245,38,0,674,496,459,568,843,619,570,709,153,114,73,0,class_1
3258,248,38,1,602,469,393,475,753,597,497,601,98,97,113,28,class_1
3277,395,38,1,675,541,425,546,859,708,571,711,243,201,173,41,class_1
3289,443,38,0,757,543,448,635,955,700,568,805,216,118,77,4,class_1
3313,1113,38,1,670,556,439,529,870,714,567,683,60,136,88,18,class_1
3315,84,38,1,669,538,428,528,856,710,580,696,98,109,131,10,class_1
3316,119,38,1,674,541,436,549,850,700,578,708,112,108,64,25,class_1
3320,252,38,1,676,531,415,526,858,696,556,686,95,72,85,20,class_1
3321,268,38,1,676,545,424,516,870,714,570,679,111,86,169,26,class_1
3322,426,38,1,669,544,418,528,847,707,558,685,119,117,122,25,class_1
3325,521,38,1,660,552,429,549,842,723,576,716,117,97,100,6,class_1
3326,754,38,1,673,545,425,573,848,706,567,735,148,67,83,3,class_1
3327,762,38,1,675,532,431,537,836,670,552,676,127,104,138,11,class_1
3328,1083,38,1,667,540,431,533,821,680,554,671,136,163,176,8,class_1
3371,826,38,0,736,579,454,606,913,724,568,755,490,332,291,37,class_1
3378,981,38,0,881,622,532,744,1086,831,712,945,541,240,212,0,class_1
3379,923,38,0,736,516,421,547,910,653,537,688,427,402,373,63,class_1
3388,1049,38,1,726,535,438,536,912,698,586,698,133,143,206,21,class_1
6965,640,38,0,721,509,417,522,887,642,525,652,622,449,427,160,class_1
9235,163,38,1,649,539,419,517,824,694,549,665,100,92,110,22,class_1
3401,101,39,0,752,515,433,625,956,659,554,797,286,100,111,0,class_1
3407,672,39,1,518,442,381,453,675,581,504,594,125,101,96,1,class_1
3414,985,39,0,630,473,416,541,813,622,548,703,334,187,135,3,class_1
3425,168,40,0,602,441,375,466,728,544,465,571,296,224,191,42,class_1
3428,177,40,1,475,410,320,374,581,505,399,462,68,102,118,32,class_1
3448,879,40,0,585,436,385,475,705,532,472,577,417,335,194,60,class_1
3471,767,41,1,440,368,326,368,521,440,392,440,132,67,122,44,class_1
10300,992,41,0,480,364,340,362,570,438,410,436,88,75,134,55,class_1
3487,253,42,1,519,449,358,411,629,548,441,504,129,124,165,68,class_1
3509,503,42,0,558,425,376,443,674,522,464,542,264,194,193,71,class_1
3510,517,42,1,542,418,336,410,654,511,416,501,202,167,224,76,class_1
3522,827,42,1,477,418,330,407,595,524,420,512,111,78,71,28,class_1
