@relation dataset

@attribute value_0 numeric
@attribute value_1 numeric
@attribute value_2 numeric
@attribute value_3 numeric
@attribute value_4 numeric
@attribute value_5 numeric
@attribute value_6 numeric
@attribute value_7 numeric
@attribute value_8 numeric
@attribute value_9 numeric
@attribute value_10 numeric
@attribute value_11 numeric
@attribute class {class_0,class_1,class_2,class_3,class_4}

@data
7.5,3138,0.14,1,1,0,3422,0,1,2,1.88,1,class_3
1.42,3481,0.57,0,0,1,5389,0,0,1,1.41,1,class_3
6.92,3267,0.66,2,1,1,7258,0,1,2,0.6,0,class_3
5.61,3113,0.53,0,1,0,4563,0,0,0,0.58,1,class_3
1.54,3484,0.51,2,1,1,3426,0,1,0,1.73,1,class_3
1.92,3447,0.49,2,0,0,4541,1,0,2,0.56,1,class_3
1.7,3069,0.14,1,1,0,7299,0,0,1,0.55,1,class_3
5.53,3400,0.66,2,0,0,7215,0,0,1,1.88,1,class_3
6.03,3574,0.22,2,0,1,3326,0,1,2,1.53,1,class_3
2.43,3537,0.48,1,1,0,5988,0,2,0,1.99,2,class_3
3.46,3502,0.41,0,0,1,5979,0,2,1,1.8,2,class_3
5,3108,0.44,0,1,0,7360,0,1,1,1.2,0,class_3
7.53,3148,0.47,2,0,0,7233,0,1,0,1.3,2,class_3
6.68,3135,0.2,0,1,0,7284,0,1,1,0.73,1,class_3
1.96,3127,0.65,1,1,0,4551,0,1,2,0.6,1,class_3
2.45,3444,0.2,1,0,0,3081,0,2,2,0.55,0,class_3
2.02,3489,0.66,1,0,1,6144,0,0,1,1.79,1,class_3
5.58,3623,0.13,0,0,0,4528,0,1,2,1.1,0,class_3
5.63,3469,0.28,1,0,0,4512,2,1,2,0.55,2,class_3
6.84,3514,0.58,1,1,1,4515,0,1,1,0.6,0,class_3
6.68,3555,0.4,1,1,1,6587,0,2,1,1.91,2,class_3
2.04,3490,0.49,0,1,1,3164,0,1,2,1.61,2,class_3
2.05,3124,0.52,1,1,0,4599,0,0,1,1.53,1,class_3
2.24,3126,0.14,0,0,0,4433,0,2,2,1.4,1,class_3
8.37,3552,0.52,2,0,0,4508,2,0,2,0.55,2,class_3
5.52,3490,0.39,1,0,1,4153,2,1,1,1.15,1,class_3
1.73,3196,0.5,1,1,0,3910,0,0,0,1.26,0,class_3
1.74,3082,0.17,0,1,0,4539,1,1,0,0.98,2,class_3
2.88,3076,0.43,2,0,1,7185,1,1,1,1.15,1,class_3
1.93,3469,0.13,0,1,0,7328,0,1,2,1.2,1,class_3
7.68,3071,0.14,0,0,1,7356,0,0,1,1.63,1,class_3
3.7,3235,0.52,1,1,0,4570,0,0,0,0.55,0,class_3
3.49,3275,0.64,2,1,0,3194,2,0,0,0.55,2,class_3
5.48,3307,0.14,0,0,1,3968,0,1,0,1.68,1,class_3
5.62,3096,0.53,0,0,0,3016,0,1,0,1.83,1,class_3
6.79,3069,0.48,1,1,0,7255,0,0,0,0.58,2,class_3
1.51,3146,0.49,0,1,1,3286,0,1,2,1.39,1,class_3
1.69,3083,0.67,0,1,1,3198,0,2,2,0.57,2,class_3
6.72,3480,0.5,1,0,0,6325,0,1,1,1.35,2,class_3
1.65,3122,0.47,2,0,0,6650,0,2,1,0.56,1,class_3
7,3252,0.4,2,0,1,4523,0,1,2,0.95,1,class_3
6.37,3070,0.53,1,0,0,4484,0,1,2,1.97,2,class_3
4.42,3076,0.14,1,0,0,7187,0,1,1,1.16,2,class_3
1.57,3585,0.41,2,0,1,3326,0,1,2,1.18,0,class_3
2.35,3151,0.22,1,1,0,4782,2,2,1,1.76,0,class_3
7.4,3477,0.4,1,0,0,4771,1,0,0,0.58,1,class_3
7.07,3616,0.62,2,1,0,3749,0,0,2,1.69,2,class_3
5.58,3472,0.52,2,0,0,4269,0,1,1,0.9,1,class_3
6.77,3092,0.51,0,0,0,7352,0,1,2,1.43,1,class_3
6.58,3480,0.49,2,1,0,3477,0,1,1,1.32,1,class_3
7.72,3615,0.31,2,0,0,3868,0,2,2,0.99,1,class_3
5.3,3385,0.13,2,0,1,7091,1,0,0,0.57,0,class_3
7.85,3120,0.13,2,0,0,4488,0,2,2,1.19,0,class_3
5.17,3076,0.13,2,0,1,6618,0,1,0,0.55,0,class_3
1.52,3166,0.53,1,0,1,4548,0,1,2,2,1,class_3
1.78,3530,0.46,1,0,0,7282,0,0,0,0.83,1,class_3
1.5,3473,0.53,0,1,0,7319,0,1,2,1.5,1,class_3
7.9,3127,0.13,0,0,0,6637,0,0,1,1.4,1,class_3
1.64,3607,0.48,2,0,0,3472,0,0,2,0.71,1,class_3
4.93,3559,0.24,0,0,0,5561,0,1,0,1.74,0,class_3
2.42,3074,0.39,0,0,0,6271,0,1,0,1.21,2,class_3
5.44,3483,0.14,1,1,0,4836,0,1,0,1.23,1,class_3
1.71,3472,0.14,0,0,0,7282,1,1,2,1.57,1,class_3
5.44,3570,0.44,2,1,0,7117,0,2,0,1.46,1,class_3
5.57,3489,0.14,0,0,1,4485,1,1,2,1.59,2,class_3
1.94,3079,0.16,1,0,0,3670,0,1,0,0.55,0,class_3
1.59,3070,0.42,1,0,0,4499,1,1,2,1.27,0,class_3
1.61,3481,0.14,1,0,0,7251,0,1,2,1.09,0,class_3
1.46,3090,0.66,2,0,0,7116,0,0,1,0.74,1,class_3
5.49,3105,0.13,1,0,1,6045,0,1,2,0.7,1,class_3
4.89,3522,0.17,2,0,1,3849,0,2,1,1.26,0,class_3
1.75,3486,0.39,1,0,0,3095,0,2,0,1.73,1,class_3
5.44,3091,0.52,2,0,1,5422,0,0,2,0.56,1,class_3
1.85,3071,0.67,1,0,1,7324,0,0,1,0.6,1,class_3
7.06,3244,0.13,2,1,1,7202,0,1,1,1.26,1,class_3
1.51,3252,0.43,1,0,0,4688,0,2,1,0.68,1,class_3
7.67,3070,0.55,1,0,1,6823,0,0,1,2,1,class_3
5.98,3146,0.46,2,1,0,3557,0,1,0,1.57,1,class_3
1.58,3352,0.5,1,0,1,7114,0,0,1,0.65,1,class_3
2.73,3096,0.61,2,0,0,7211,0,2,2,1.98,2,class_3
7.59,3339,0.13,0,0,0,7257,0,0,2,1.25,0,class_3
1.6,3277,0.13,2,0,1,3341,0,0,1,1.24,2,class_3
1.46,3142,0.49,1,1,1,4494,0,1,2,1.28,1,class_3
3.9,3073,0.53,0,1,1,7274,0,0,2,0.57,1,class_3
3.78,3453,0.5,2,0,1,6661,0,0,0,1.03,0,class_3
7.82,3140,0.46,1,1,0,7236,0,1,1,0.58,1,class_3
6.7,3411,0.13,2,0,1,6439,0,2,0,0.55,1,class_3
2.19,3468,0.43,1,0,1,3724,0,0,1,0.55,0,class_3
6.88,3096,0.49,0,1,1,7239,0,0,2,0.86,2,class_3
1.51,3073,0.13,0,0,0,6677,0,2,0,0.55,0,class_3
4.38,3275,0.53,2,1,0,7306,0,1,1,1.6,0,class_3
7.77,3123,0.16,1,1,1,6638,1,2,1,0.89,1,class_3
6.96,3138,0.49,2,0,0,6904,0,1,1,1.3,0,class_3
4.61,3476,0.13,1,1,0,7337,0,1,2,1.82,1,class_3
1.42,3107,0.46,0,0,0,7310,0,0,1,0.55,0,class_3
1.54,3073,0.27,0,1,1,7190,0,0,1,0.68,0,class_3
2.6,3146,0.5,2,1,0,7275,0,0,2,0.64,2,class_3
7.35,3431,0.33,1,0,0,4485,0,2,2,0.55,2,class_3
1.68,3500,0.39,1,0,0,5499,0,1,0,0.85,0,class_3
7.2,3603,0.14,0,0,0,3004,0,1,2,1,1,class_3
2.19,3568,0.58,1,0,0,7264,0,2,2,0.56,1,class_3
6.84,3482,0.13,1,1,1,3605,0,0,1,1.19,0,class_3
5.61,3101,0.29,0,0,1,3197,0,1,2,2,1,class_3
7.31,3071,0.51,2,0,0,7299,0,0,1,1.21,1,class_3
8.1,3594,0.24,0,0,1,3971,0,2,2,1.23,0,class_3
7.48,3100,0.5,1,0,1,7186,0,0,1,0.79,1,class_3
1.56,3529,0.17,2,0,0,3809,0,1,2,2.07,0,class_3
2.88,3552,0.28,0,0,1,4468,0,2,2,0.67,2,class_3
1.78,3486,0.27,0,0,0,4223,1,0,0,1.25,1,class_3
5.51,3585,0.23,2,0,0,4537,0,0,2,0.6,1,class_3
7.78,3151,0.14,1,0,0,3428,0,0,0,1.48,1,class_3
5.55,3073,0.4,0,0,0,5826,0,0,0,1.17,1,class_3
8.07,3074,0.13,1,0,0,3124,0,2,0,1.41,1,class_3
1.63,3467,0.44,0,0,1,7178,0,2,2,1.76,0,class_3
5.49,3488,0.57,1,0,0,3624,0,0,0,1.7,2,class_3
1.58,3102,0.5,1,1,0,5571,0,1,1,0.57,2,class_3
2.04,3531,0.48,2,0,1,6769,0,0,1,0.78,1,class_3
2.03,3272,0.14,0,1,1,5885,0,0,2,0.57,2,class_3
1.43,3384,0.53,0,0,1,5648,0,1,0,1.28,0,class_3
1.53,3614,0.49,0,1,1,6124,0,2,0,0.96,1,class_3
2.8,3480,0.59,0,0,0,7258,0,0,0,1.49,0,class_3
1.45,3467,0.13,2,0,1,7319,0,2,1,0.55,1,class_3
5.61,3498,0.5,0,0,0,7325,0,2,1,1.85,1,class_3
1.6,3328,0.51,1,1,0,3024,0,0,2,0.55,1,class_3
1.46,3201,0.47,1,1,0,7331,0,2,0,0.64,1,class_3
1.41,3466,0.13,2,0,1,7199,0,2,1,1.41,2,class_3
6.96,3074,0.47,2,0,1,7359,0,2,1,1.42,1,class_3
1.62,3071,0.14,0,0,0,4409,0,2,0,1.3,0,class_3
2.7,3069,0.52,2,0,1,7293,1,1,1,1.54,1,class_3
1.48,3076,0.62,0,1,0,4665,0,2,0,1.05,0,class_3
1.42,3590,0.35,2,0,0,3123,0,1,0,1.91,0,class_3
3.55,3073,0.64,1,0,0,6526,0,1,1,1.07,1,class_3
5.47,3074,0.32,1,0,0,6862,0,2,1,1.18,2,class_3
3.04,3480,0.39,1,0,1,4275,0,2,2,0.56,0,class_3
1.63,3074,0.42,1,1,0,4540,0,2,2,0.62,0,class_3
1.99,3465,0.44,1,0,1,4041,0,2,1,0.77,1,class_3
1.62,3571,0.66,1,1,1,3032,0,0,2,1.73,0,class_3
5.51,3135,0.13,1,1,0,6648,0,0,0,0.71,1,class_3
1.43,3072,0.53,2,0,1,7157,0,0,0,1.22,2,class_3
1.49,3467,0.49,1,0,0,4294,0,1,0,1.34,1,class_3
1.48,3464,0.43,1,0,0,7280,0,2,2,0.78,1,class_3
6.88,3483,0.38,1,0,0,3194,0,0,0,0.6,1,class_3
5.44,3118,0.5,1,0,0,4594,0,2,2,1.72,1,class_3
5.52,3131,0.13,1,0,0,6542,0,0,0,1.78,2,class_3
7.56,3118,0.18,2,0,0,4572,0,0,0,1.83,1,class_3
1.48,3071,0.38,2,1,1,4416,2,2,2,0.55,1,class_3
5.33,3117,0.15,2,0,0,6766,0,1,1,1.18,0,class_3
7.54,3116,0.36,2,0,0,7045,0,1,1,1.62,1,class_3
1.84,3071,0.42,1,0,0,4574,0,2,2,1.05,0,class_3
1.62,3462,0.43,2,1,1,7307,0,1,1,1.27,0,class_3
5.62,3077,0.13,0,0,0,4595,0,0,1,0.55,1,class_3
1.63,3472,0.47,2,0,1,4545,1,1,0,1.37,1,class_3
2.17,3379,0.13,2,0,0,3362,0,1,1,1.36,0,class_3
7.19,3528,0.64,2,0,0,5762,0,1,0,1.71,1,class_3
5.47,3469,0.46,2,0,0,6746,0,0,0,0.91,2,class_3
5.47,3071,0.53,1,0,0,3405,1,2,0,1.79,1,class_3
1.49,3484,0.48,0,0,0,4006,0,0,2,0.56,1,class_3
6.15,3110,0.43,1,1,1,5013,0,1,2,0.68,1,class_4
5.44,3150,0.67,0,1,1,4578,0,2,0,0.55,2,class_4
1.89,3148,0.46,1,0,1,6421,0,0,0,1.21,1,class_4
5.63,3082,0.46,2,0,1,6140,0,0,1,0.77,1,class_4
1.42,3598,0.65,1,0,0,3230,0,1,1,0.6,1,class_4
1.46,3097,0.46,0,0,0,7053,0,0,1,0.71,1,class_4
8.33,3082,0.48,1,1,1,6032,0,0,2,0.56,1,class_4
2.04,3130,0.31,0,0,1,4565,0,0,0,0.56,1,class_4
3.19,3090,0.52,0,0,0,3089,0,1,1,2.02,2,class_4
6.51,3560,0.19,2,0,1,3263,0,2,0,1.24,2,class_4
5.06,3103,0.48,1,0,0,3307,1,1,1,1.46,0,class_4
7.37,3071,0.13,2,1,1,5587,0,1,2,1.17,1,class_4
2,3096,0.22,2,0,1,4161,2,2,0,0.56,1,class_4
1.59,3087,0.14,2,0,0,7020,2,2,1,1.6,1,class_4
6.86,3126,0.5,0,0,0,5598,0,0,2,0.81,2,class_4
1.97,3082,0.43,1,0,1,6021,0,1,0,1.05,1,class_4
2.11,3185,0.67,1,1,0,5271,0,1,2,0.58,0,class_4
1.83,3142,0.44,2,1,0,5817,0,0,2,0.56,1,class_4
5.62,3510,0.52,1,0,0,5390,0,1,1,1.56,2,class_4
1.58,3114,0.13,1,0,1,3314,0,0,2,0.56,1,class_4
1.97,3113,0.52,2,1,0,4571,0,0,1,1.35,1,class_4
6.5,3206,0.13,2,1,1,4579,0,1,1,0.79,2,class_4
6.54,3075,0.63,0,0,1,3149,0,1,1,1.73,1,class_4
1.41,3075,0.51,0,1,0,3204,0,1,1,1.5,2,class_4
5.9,3125,0.13,1,1,1,6382,0,2,0,1.55,2,class_4
7.52,3106,0.48,1,0,1,5545,1,2,2,1.53,1,class_4
3.17,3540,0.14,1,0,1,4637,0,2,0,1.42,2,class_4
6.79,3072,0.13,1,0,1,3235,0,1,1,1.84,0,class_4
1.6,3087,0.51,2,1,1,4500,0,0,1,1.91,0,class_4
8.28,3135,0.21,2,1,0,4462,0,1,2,1.85,1,class_4
1.44,3076,0.52,1,1,1,4885,0,1,2,1.77,1,class_4
1.62,3481,0.19,0,0,0,3008,0,1,1,2.07,1,class_4
7.83,3507,0.13,2,1,1,7127,0,0,1,0.56,1,class_4
6.92,3262,0.13,2,1,1,5467,0,2,1,1.31,2,class_4
1.65,3150,0.51,0,0,0,3372,0,2,1,1.74,2,class_4
6.51,3121,0.34,1,1,1,3131,0,2,0,0.55,2,class_4
7.03,3342,0.25,0,0,0,6622,0,2,1,1.87,0,class_4
1.53,3202,0.28,2,1,0,6080,0,0,1,1.7,2,class_4
4.19,3091,0.16,2,1,1,4533,2,1,1,1.97,0,class_4
1.44,3474,0.14,1,0,1,4175,0,1,2,1.6,1,class_4
5.63,3098,0.3,2,1,0,6497,0,0,1,0.6,1,class_4
7.02,3149,0.13,0,1,0,3029,0,0,1,0.73,0,class_4
2.77,3073,0.23,2,0,1,4484,1,2,1,1.27,2,class_4
1.52,3332,0.13,2,0,0,3321,0,0,1,1.32,1,class_4
1.44,3346,0.6,1,0,1,5808,0,0,2,0.55,0,class_4
7.49,3569,0.42,1,1,1,7332,0,1,0,1.53,2,class_4
6.31,3073,0.14,2,0,1,4774,0,2,2,1.5,1,class_4
6.7,3467,0.2,2,0,1,4568,0,1,0,1.78,0,class_4
5.61,3463,0.45,2,0,1,4585,0,0,0,0.58,1,class_4
5.52,3497,0.64,2,1,1,6630,0,0,1,0.55,2,class_4
1.94,3466,0.61,1,0,1,5327,0,0,2,1.57,1,class_4
5.58,3496,0.45,0,0,1,5984,0,1,0,1.26,1,class_4
1.51,3134,0.14,1,0,1,6659,0,1,0,1.21,2,class_4
1.66,3141,0.14,2,0,1,3267,0,1,2,1.59,2,class_4
5.47,3488,0.47,2,0,1,3319,2,2,1,0.89,1,class_4
8.02,3262,0.55,2,0,1,6063,0,1,1,1.96,1,class_4
6.76,3086,0.44,0,0,0,4185,0,2,1,1.87,1,class_4
7.37,3137,0.39,2,1,0,4999,0,2,2,1.66,1,class_4
5.55,3537,0.48,1,0,1,3048,2,0,1,1.11,1,class_4
1.46,3123,0.44,1,0,1,6318,0,2,0,1.07,1,class_4
1.66,3256,0.44,1,0,1,6428,1,2,1,0.76,1,class_4
1.5,3316,0.38,1,0,1,6557,0,1,1,1.99,1,class_4
4.89,3490,0.53,0,0,1,3087,0,1,1,1.35,2,class_4
1.8,3188,0.44,1,0,1,6356,0,2,1,1.69,1,class_4
1.78,3107,0.44,2,0,1,3972,1,0,0,0.59,1,class_4
2.05,3476,0.46,2,0,1,7304,2,0,0,0.55,0,class_4
4.72,3095,0.13,0,1,0,3007,0,1,1,1.45,0,class_4
1.97,3084,0.6,0,0,0,3016,0,1,1,1.01,1,class_4
5.75,3466,0.67,2,0,1,5178,0,0,2,2.03,2,class_4
6.36,3489,0.33,1,0,1,6316,0,1,0,1.22,0,class_4
1.45,3106,0.13,2,1,0,6729,0,1,1,1.47,1,class_4
1.53,3086,0.52,1,0,1,5680,2,1,2,1.49,1,class_4
4.92,3076,0.49,1,0,1,5921,0,0,2,0.98,0,class_4
7.92,3437,0.61,2,0,1,6000,0,2,0,0.58,1,class_4
6.13,3256,0.14,1,0,1,5764,2,0,2,0.56,1,class_4
7.78,3476,0.49,2,1,1,4075,0,1,0,1.15,0,class_4
1.59,3074,0.14,1,0,1,6982,0,0,1,0.56,1,class_4
5.64,3110,0.36,0,0,0,3093,0,1,1,2.07,1,class_4
7.08,3463,0.54,2,0,1,4511,0,2,1,0.56,1,class_4
6.19,3092,0.51,2,0,1,3286,0,1,1,1.8,0,class_4
1.43,3475,0.5,2,0,1,4498,0,0,0,0.55,1,class_4
1.72,3143,0.56,2,0,1,5685,0,2,0,1.25,1,class_4
6.76,3074,0.27,2,1,1,7165,0,0,0,0.56,2,class_4
4.48,3152,0.49,1,0,1,7203,0,0,0,1.98,0,class_4
6.53,3113,0.47,2,0,1,6044,0,2,2,1.37,2,class_4
4.85,3550,0.46,1,0,1,7299,0,0,0,1.04,2,class_4
7.99,3121,0.41,2,1,1,6582,0,2,1,2.01,0,class_4
5.62,3499,0.47,1,0,1,3060,0,1,0,1.37,1,class_4
1.55,3074,0.38,2,1,1,4942,0,0,2,1.69,1,class_4
4.65,3245,0.3,0,0,1,3935,0,0,0,2.05,0,class_4
1.9,3091,0.19,2,1,1,5866,0,1,1,1.79,1,class_4
1.55,3145,0.41,2,0,0,4606,0,2,2,0.56,1,class_4
2.78,3466,0.53,2,1,1,4846,0,0,1,2,0,class_4
7.96,3456,0.51,2,0,1,3348,1,0,1,2.06,0,class_4
8.14,3471,0.61,0,0,1,6366,0,2,0,0.56,1,class_4
6.92,3129,0.16,2,0,1,5192,0,2,0,1.4,0,class_4
5.58,3513,0.2,2,0,1,6592,0,1,1,2.02,1,class_4
1.83,3097,0.42,2,1,1,5215,0,0,1,0.55,1,class_4
1.42,3474,0.46,0,1,0,4590,0,0,1,0.56,1,class_4
4.78,3203,0.14,2,1,1,4572,0,2,1,1.43,2,class_4
1.86,3480,0.41,1,0,1,4555,0,1,0,0.61,1,class_4
1.42,3134,0.52,2,0,0,3036,1,0,1,0.55,1,class_4
2.15,3477,0.46,2,1,0,4499,2,1,1,1.43,0,class_4
3.97,3571,0.31,1,1,1,4502,0,2,0,1.44,0,class_4
7.13,3086,0.66,1,0,1,5348,0,1,2,0.9,1,class_4
1.56,3131,0.66,1,0,1,6367,0,2,1,0.55,1,class_4
1.63,3467,0.39,0,0,0,4531,0,0,1,0.56,0,class_4
5.54,3116,0.13,2,1,1,7170,0,0,0,0.56,1,class_4
3.63,3522,0.25,0,0,1,7176,0,1,0,1.84,1,class_4
1.66,3148,0.52,0,0,1,3336,0,1,1,1.35,1,class_4
1.45,3092,0.44,2,1,0,3301,0,1,1,1.23,1,class_4
2.08,3099,0.26,1,0,0,3202,0,0,1,1.75,0,class_4
1.67,3570,0.49,1,0,0,3396,0,0,2,0.74,0,class_4
5.84,3465,0.59,0,0,1,4510,0,2,1,0.6,1,class_4
7.73,3282,0.4,1,0,1,3275,2,1,1,1.65,1,class_4
8.34,3566,0.42,1,1,1,6633,1,0,0,0.56,0,class_4
1.46,3617,0.27,1,1,1,7117,0,0,0,1.65,2,class_4
2.16,3081,0.5,1,1,0,3275,0,0,1,0.58,1,class_4
5.52,3579,0.48,0,1,0,6966,0,0,1,1.13,1,class_4
6.58,3287,0.39,0,0,1,5883,0,2,2,1.3,1,class_4
5.44,3625,0.52,1,1,0,5934,0,1,1,0.59,2,class_4
3.62,3484,0.2,0,1,1,7188,0,1,2,1.69,0,class_4
7.31,3089,0.38,1,1,1,3350,0,1,1,1.66,0,class_4
6.94,3353,0.16,0,0,0,4564,0,0,1,0.55,1,class_4
1.64,3470,0.37,2,0,1,4521,0,1,1,1.76,0,class_4
2.25,3234,0.13,1,1,1,3463,0,0,2,1.08,0,class_4
5.58,3480,0.63,1,0,0,4577,0,2,1,1.95,2,class_4
1.89,3249,0.14,1,0,1,6795,1,1,1,1.26,0,class_4
1.58,3071,0.26,2,1,0,4540,0,0,1,1.61,0,class_4
1.52,3128,0.13,2,0,0,4909,0,1,2,0.73,0,class_4
1.6,3465,0.56,2,1,0,5899,0,0,2,1.25,2,class_4
1.86,3208,0.62,2,0,0,6298,0,0,1,0.6,1,class_4
1.48,3132,0.29,2,0,1,5014,0,1,0,1.82,2,class_4
6.62,3108,0.52,2,0,1,4750,0,0,2,0.75,2,class_4
1.54,3141,0.49,1,0,1,6330,0,0,1,0.71,1,class_4
1.53,3517,0.41,2,0,1,3131,0,2,0,2,0,class_4
5.61,3486,0.64,2,0,1,4594,0,1,0,0.75,1,class_4
3.63,3102,0.5,1,0,1,5839,0,2,0,1,0,class_4
1.64,3485,0.13,2,0,1,4485,0,2,1,0.57,1,class_4
6.88,3095,0.14,1,1,1,5226,0,0,2,1.2,2,class_4
1.44,3479,0.13,2,1,1,4587,0,1,1,1.44,1,class_4
5.43,3119,0.65,1,0,1,6661,0,1,1,1.25,0,class_4
7.09,3131,0.5,2,1,1,6824,0,0,0,0.74,1,class_4
5.51,3166,0.13,0,0,0,3177,0,1,1,1.17,1,class_4
4.19,3521,0.63,2,1,0,5131,1,0,1,1.06,0,class_4
1.61,3469,0.6,2,1,1,3027,0,0,0,1.63,0,class_4
6.65,3117,0.52,1,0,0,3767,0,1,1,1.46,2,class_4
6.62,3291,0.14,0,0,1,4519,0,1,0,1.15,1,class_4
1.52,3325,0.41,2,0,1,3046,0,0,1,0.56,2,class_4
1.9,3464,0.51,2,0,1,4551,1,0,1,0.55,1,class_4
5.88,3069,0.48,0,0,0,5913,1,1,1,1.38,1,class_4
1.5,3478,0.51,1,0,0,6425,2,1,1,1.28,1,class_4
1.65,3139,0.14,1,0,0,3041,0,1,1,1.2,0,class_4
2.47,3173,0.35,2,0,1,3108,0,2,1,0.55,0,class_4
7.61,3148,0.53,2,0,1,5576,0,1,2,1.48,2,class_4
1.43,3272,0.4,0,0,0,5685,0,0,2,1.16,0,class_4
2.12,3477,0.5,0,0,0,5174,0,0,2,1.07,1,class_4
1.47,3123,0.53,2,0,0,3421,0,2,1,1.66,1,class_4
7.57,3268,0.28,2,0,0,3352,0,0,1,0.57,2,class_4
2.79,3116,0.45,0,0,1,6119,0,1,2,1.52,0,class_4
1.64,3071,0.46,0,1,1,7312,0,0,2,0.57,1,class_4
4.78,3473,0.13,2,1,0,4542,0,1,1,1.03,0,class_4
1.43,3145,0.39,2,1,1,3215,0,1,2,1.15,0,class_4
7.42,3143,0.46,2,1,1,5342,0,1,1,1.59,1,class_4
6.53,3232,0.22,1,1,1,3075,0,1,1,1.89,1,class_4
4.42,3072,0.14,2,1,0,7150,0,0,1,0.55,0,class_4
5.49,3495,0.53,0,0,1,6780,0,0,1,1.57,1,class_4
2.27,3071,0.13,1,0,0,7315,0,1,2,0.58,0,class_4
1.9,3489,0.22,2,0,0,4594,0,0,1,1.26,1,class_4
8.19,3083,0.49,2,0,0,6889,0,2,1,1.33,2,class_4
1.57,3113,0.14,0,0,0,4005,0,1,1,1.2,1,class_4
5.26,3409,0.43,1,0,1,4552,0,1,0,1.03,2,class_4
4.95,3131,0.61,1,1,1,6934,0,1,0,1.71,0,class_4
7.18,3462,0.49,2,0,1,3187,0,1,0,1.48,1,class_4
5.45,3466,0.49,0,0,0,4577,0,0,1,0.98,1,class_4
5,3479,0.56,0,1,1,6475,0,0,0,0.56,1,class_4
5.74,3102,0.36,1,1,0,4081,0,2,1,0.56,0,class_4
3.08,3072,0.53,0,0,0,5949,0,2,1,1.86,0,class_4
5.55,3336,0.13,0,0,1,3675,0,1,0,0.55,1,class_4
1.59,3610,0.39,1,0,1,5546,0,2,1,0.79,2,class_4
