@relation dataset

@attribute value_0 numeric
@attribute value_1 numeric
@attribute value_2 numeric
@attribute value_3 numeric
@attribute value_4 numeric
@attribute value_5 numeric
@attribute value_6 numeric
@attribute value_7 numeric
@attribute value_8 numeric
@attribute value_9 numeric
@attribute value_10 numeric
@attribute value_11 numeric
@attribute value_12 numeric
@attribute value_13 numeric
@attribute value_14 numeric
@attribute value_15 numeric
@attribute value_16 numeric
@attribute value_17 numeric
@attribute value_18 numeric
@attribute value_19 numeric
@attribute value_20 numeric
@attribute class {class_0,class_1,class_2,class_3,class_4,class_5,class_6,class_7,class_8,class_9}

@data
16,2000,6435,36,6,0,0,1.297,0.5977,0.9366,0.9332,0.3586,0.7316,4.1737,2.4734,5.5759,0.9443,2.61929,4.9048,20,8.582,class_5
16,2000,6435,36,6,0,0,1.297,0.5977,0.9366,0.9332,0.3586,0.7316,4.1737,2.4734,5.5759,0.9443,2.61929,4.9048,21,9.348,class_5
16,2000,6435,36,6,0,0,1.297,0.5977,0.9366,0.9332,0.3586,0.7316,4.1737,2.4734,5.5759,0.9443,2.61929,4.9048,22,4.138,class_5
16,2000,6435,36,6,0,0,1.297,0.5977,0.9366,0.9332,0.3586,0.7316,4.1737,2.4734,5.5759,0.9443,2.61929,4.9048,23,9.961,class_5
20,1499,4999,14,2,0,0,1.1316,0.3676,0.7792,0.8189,1,0.6483,4.3322,0.9998,3.8755,0.285,3.50807,12.5982,0,2.286,class_5
20,1499,4999,14,2,0,0,1.1316,0.3676,0.7792,0.9623,1,0.6483,4.3322,0.9998,3.8755,0.285,3.50807,12.5982,9,20.991,class_5
20,1499,4999,14,2,0,0,1.1316,0.3676,0.7792,0.9623,1,0.6483,4.3322,0.9998,3.8755,0.285,3.50807,12.5982,10,0,class_5
20,1499,4999,14,2,0,0,1.1316,0.3676,0.7792,0.8189,1,0.6483,4.3322,0.9998,3.8755,0.285,3.50807,12.5982,12,3.533,class_5
20,1499,4999,14,2,0,0,1.1316,0.3676,0.7792,0.6818,1,0.6483,4.3322,0.9998,3.8755,0.285,3.50807,12.5982,13,17.873,class_5
20,1499,4999,14,2,0,0,1.1316,0.3676,0.7792,0.8189,1,0.6483,4.3322,0.9998,3.8755,0.285,3.50807,12.5982,19,16.834,class_5
20,1499,4999,14,2,0,0,1.1316,0.3676,0.7792,0.8189,1,0.6483,4.3322,0.9998,3.8755,0.285,3.50807,12.5982,23,2.286,class_5
0,690,690,14,2,4,0,1.2623,0.1024,0.7713,0.8189,1,1.9701,12.5538,0.9912,2.3012,0.113,8.77168,19.3646,1,5.45,class_6
0,690,690,14,2,4,0,1.2623,0.1024,0.7713,0.1057,1,1.9701,12.5538,0.9912,2.3012,0.113,8.77168,19.3646,15,1.635,class_6
0,690,690,14,2,4,0,1.2623,0.1024,0.7713,0.6968,1,1.9701,12.5538,0.9912,2.3012,0.113,8.77168,19.3646,16,3.893,class_6
0,690,690,14,2,4,0,1.2623,0.1024,0.7713,0.8189,1,1.9701,12.5538,0.9912,2.3012,0.113,8.77168,19.3646,19,0.779,class_6
1,16000,20000,7,2,0,0,1.0975,0.1146,0.6109,0.6818,1,6.1012,93.1399,0.2893,2.7416,0.0495,5.84444,54.3859,19,9.035,class_6
1,16000,20000,7,2,0,0,1.0975,0.1146,0.6109,0.8189,1,6.1012,93.1399,0.2893,2.7416,0.0495,5.84444,54.3859,21,27.105,class_6
2,1250,2500,28,2,0,0,1.5124,0.3503,0.8869,0.6968,1,0.4334,2.6581,0.9453,5.4853,0.3172,2.98014,16.2929,3,25.637,class_6
2,1250,2500,28,2,0,0,1.5124,0.3503,0.8869,0.8189,1,0.4334,2.6581,0.9453,5.4853,0.3172,2.98014,16.2929,5,15.566,class_6
2,1250,2500,28,2,0,0,1.5124,0.3503,0.8869,0.8489,1,0.4334,2.6581,0.9453,5.4853,0.3172,2.98014,16.2929,22,12.819,class_6
3,7480,18700,20,2,0,0,1.032,0.2178,0.55,0.8902,1,0.9012,3.5214,0.3256,4.6908,0.0292,160.644,159.644,6,460.999,class_6
3,7480,18700,20,2,0,0,1.032,0.2178,0.55,0.8189,1,0.9012,3.5214,0.3256,4.6908,0.0292,160.644,159.644,7,5.249,class_6
3,7480,18700,20,2,0,0,1.032,0.2178,0.55,0.9056,1,0.9012,3.5214,0.3256,4.6908,0.0292,160.644,159.644,9,12.885,class_6
3,7480,18700,20,2,0,0,1.032,0.2178,0.55,0.8189,1,0.9012,3.5214,0.3256,4.6908,0.0292,160.644,159.644,10,3.818,class_6
3,7480,18700,20,2,0,0,1.032,0.2178,0.55,0.8189,1,0.9012,3.5214,0.3256,4.6908,0.0292,160.644,159.644,16,0.954,class_6
5,2670,8900,16,2,8,0,1.0273,0.0825,0.7618,0.6818,1,1.2082,4.4046,1,1.77,0.641,1.56006,1.76131,10,10.095,class_6
5,2670,8900,16,2,8,0,1.0273,0.0825,0.7618,0.6968,1,1.2082,4.4046,1,1.77,0.641,1.56006,1.76131,11,79.805,class_6
7,768,768,8,2,0,0,1.0377,0.1439,0.5507,0.8189,1,1.0586,5.827,0.9331,4.5301,0.112,8.33125,39.4473,0,3.529,class_6
7,768,768,8,2,0,0,1.0377,0.1439,0.5507,0.6968,1,1.0586,5.827,0.9331,4.5301,0.112,8.33125,39.4473,4,3.196,class_6
10,1000,1000,24,2,9,1,1.0369,0.0848,0.5044,0.9056,1,1.6986,7.7943,0.8813,1.5031,0.0187,47.1283,79.3797,5,13.761,class_6
12,270,270,13,2,5,1,1.0612,0.1236,0.7384,0.6968,1,0.956,3.6494,0.9902,1.6386,0.0876,11.3037,17.7055,1,0.48,class_6
12,270,270,13,2,5,1,1.0612,0.1236,0.7384,0.9056,1,0.956,3.6494,0.9902,1.6386,0.0876,11.3037,17.7055,8,1.352,class_6
12,270,270,13,2,5,1,1.0612,0.1236,0.7384,0.6818,1,0.956,3.6494,0.9902,1.6386,0.0876,11.3037,17.7055,14,2.049,class_6
12,270,270,13,2,5,1,1.0612,0.1236,0.7384,0.6818,1,0.956,3.6494,0.9902,1.6386,0.0876,11.3037,17.7055,20,6.831,class_6
15,1000,3000,57,2,0,0,1.0638,0.1216,0.5286,0.8189,1,1.118,6.7738,0.3879,3.83,0.0421,9.21378,89.9739,18,14.517,class_6
17,2310,2310,11,7,0,0,4.0014,0.1425,0.976,0.9623,0.3098,2.958,24.4813,2.8072,3.0787,0.6672,4.20743,3.61436,0,0.282,class_6
17,2310,2310,11,7,0,0,4.0014,0.1425,0.976,0.9623,0.3098,2.958,24.4813,2.8072,3.0787,0.6672,4.20743,3.61436,1,0,class_6
17,2310,2310,11,7,0,0,4.0014,0.1425,0.976,0.9623,0.3098,2.958,24.4813,2.8072,3.0787,0.6672,4.20743,3.61436,2,6.762,class_6
17,2310,2310,11,7,0,0,4.0014,0.1425,0.976,0.9623,0.3098,2.958,24.4813,2.8072,3.0787,0.6672,4.20743,3.61436,3,66.211,class_6
17,2310,2310,11,7,0,0,4.0014,0.1425,0.976,0.9623,0.3098,2.958,24.4813,2.8072,3.0787,0.6672,4.20743,3.61436,4,0.845,class_6
17,2310,2310,11,7,0,0,4.0014,0.1425,0.976,0.9623,0.3098,2.958,24.4813,2.8072,3.0787,0.6672,4.20743,3.61436,5,2.817,class_6
17,2310,2310,11,7,0,0,4.0014,0.1425,0.976,0.9623,0.3098,2.958,24.4813,2.8072,3.0787,0.6672,4.20743,3.61436,6,2.817,class_6
17,2310,2310,11,7,0,0,4.0014,0.1425,0.976,0.9623,0.3098,2.958,24.4813,2.8072,3.0787,0.6672,4.20743,3.61436,7,9.016,class_6
17,2310,2310,11,7,0,0,4.0014,0.1425,0.976,0.9623,0.3098,2.958,24.4813,2.8072,3.0787,0.6672,4.20743,3.61436,8,273.295,class_6
17,2310,2310,11,7,0,0,4.0014,0.1425,0.976,0.9623,0.3098,2.958,24.4813,2.8072,3.0787,0.6672,4.20743,3.61436,9,23.103,class_6
17,2310,2310,11,7,0,0,4.0014,0.1425,0.976,0.9623,0.3098,2.958,24.4813,2.8072,3.0787,0.6672,4.20743,3.61436,10,3.663,class_6
17,2310,2310,11,7,0,0,4.0014,0.1425,0.976,0.9623,0.3098,2.958,24.4813,2.8072,3.0787,0.6672,4.20743,3.61436,11,245.12,class_6
17,2310,2310,11,7,0,0,4.0014,0.1425,0.976,0.9623,0.3098,2.958,24.4813,2.8072,3.0787,0.6672,4.20743,3.61436,12,0.282,class_6
17,2310,2310,11,7,0,0,4.0014,0.1425,0.976,0.9623,0.3098,2.958,24.4813,2.8072,3.0787,0.6672,4.20743,3.61436,13,24.23,class_6
17,2310,2310,11,7,0,0,4.0014,0.1425,0.976,0.9623,0.3098,2.958,24.4813,2.8072,3.0787,0.6672,4.20743,3.61436,14,119.743,class_6
17,2310,2310,11,7,0,0,4.0014,0.1425,0.976,0.9623,0.3098,2.958,24.4813,2.8072,3.0787,0.6672,4.20743,3.61436,15,4.226,class_6
17,2310,2310,11,7,0,0,4.0014,0.1425,0.976,0.9623,0.3098,2.958,24.4813,2.8072,3.0787,0.6672,4.20743,3.61436,16,13.242,class_6
17,2310,2310,11,7,0,0,4.0014,0.1425,0.976,0.9623,0.3098,2.958,24.4813,2.8072,3.0787,0.6672,4.20743,3.61436,17,10.425,class_6
17,2310,2310,11,7,0,0,4.0014,0.1425,0.976,0.9623,0.3098,2.958,24.4813,2.8072,3.0787,0.6672,4.20743,3.61436,18,4.508,class_6
17,2310,2310,11,7,0,0,4.0014,0.1425,0.976,0.9623,0.3098,2.958,24.4813,2.8072,3.0787,0.6672,4.20743,3.61436,19,22.258,class_6
17,2310,2310,11,7,0,0,4.0014,0.1425,0.976,0.9623,0.3098,2.958,24.4813,2.8072,3.0787,0.6672,4.20743,3.61436,20,1.127,class_6
17,2310,2310,11,7,0,0,4.0014,0.1425,0.976,0.9623,0.3098,2.958,24.4813,2.8072,3.0787,0.6672,4.20743,3.61436,21,35.782,class_6
17,2310,2310,11,7,0,0,4.0014,0.1425,0.976,0.9623,0.3098,2.958,24.4813,2.8072,3.0787,0.6672,4.20743,3.61436,22,10.988,class_6
17,2310,2310,11,7,0,0,4.0014,0.1425,0.976,0.9623,0.3098,2.958,24.4813,2.8072,3.0787,0.6672,4.20743,3.61436,23,6.198,class_6
0,690,690,14,2,4,0,1.2623,0.1024,0.7713,0.8189,1,1.9701,12.5538,0.9912,2.3012,0.113,8.77168,19.3646,4,3.114,class_7
0,690,690,14,2,4,0,1.2623,0.1024,0.7713,0.8189,1,1.9701,12.5538,0.9912,2.3012,0.113,8.77168,19.3646,8,67.655,class_7
0,690,690,14,2,4,0,1.2623,0.1024,0.7713,0.6818,1,1.9701,12.5538,0.9912,2.3012,0.113,8.77168,19.3646,9,1.324,class_7
1,16000,20000,7,2,0,0,1.0975,0.1146,0.6109,0.6818,1,6.1012,93.1399,0.2893,2.7416,0.0495,5.84444,54.3859,8,885.438,class_7
1,16000,20000,7,2,0,0,1.0975,0.1146,0.6109,0.1057,1,6.1012,93.1399,0.2893,2.7416,0.0495,5.84444,54.3859,11,27.105,class_7
1,16000,20000,7,2,0,0,1.0975,0.1146,0.6109,0.8489,1,6.1012,93.1399,0.2893,2.7416,0.0495,5.84444,54.3859,20,11.746,class_7
1,16000,20000,7,2,0,0,1.0975,0.1146,0.6109,0.9623,1,6.1012,93.1399,0.2893,2.7416,0.0495,5.84444,54.3859,22,9.939,class_7
2,1250,2500,28,2,0,0,1.5124,0.3503,0.8869,0.9056,1,0.4334,2.6581,0.9453,5.4853,0.3172,2.98014,16.2929,0,12.819,class_7
3,7480,18700,20,2,0,0,1.032,0.2178,0.55,0.8189,1,0.9012,3.5214,0.3256,4.6908,0.0292,160.644,159.644,0,13.84,class_7
3,7480,18700,20,2,0,0,1.032,0.2178,0.55,0.8189,1,0.9012,3.5214,0.3256,4.6908,0.0292,160.644,159.644,3,20.521,class_7
5,2670,8900,16,2,8,0,1.0273,0.0825,0.7618,0.8189,1,1.2082,4.4046,1,1.77,0.641,1.56006,1.76131,0,9.523,class_7
5,2670,8900,16,2,8,0,1.0273,0.0825,0.7618,0.6968,1,1.2082,4.4046,1,1.77,0.641,1.56006,1.76131,2,9.714,class_7
5,2670,8900,16,2,8,0,1.0273,0.0825,0.7618,0.6818,1,1.2082,4.4046,1,1.77,0.641,1.56006,1.76131,15,0,class_7
5,2670,8900,16,2,8,0,1.0273,0.0825,0.7618,0.8489,1,1.2082,4.4046,1,1.77,0.641,1.56006,1.76131,22,9.523,class_7
5,2670,8900,16,2,8,0,1.0273,0.0825,0.7618,0.6968,1,1.2082,4.4046,1,1.77,0.641,1.56006,1.76131,23,5.524,class_7
7,768,768,8,2,0,0,1.0377,0.1439,0.5507,0.8189,1,1.0586,5.827,0.9331,4.5301,0.112,8.33125,39.4473,2,1.664,class_7
7,768,768,8,2,0,0,1.0377,0.1439,0.5507,0.9191,1,1.0586,5.827,0.9331,4.5301,0.112,8.33125,39.4473,9,2.33,class_7
7,768,768,8,2,0,0,1.0377,0.1439,0.5507,0.9332,1,1.0586,5.827,0.9331,4.5301,0.112,8.33125,39.4473,11,8.455,class_7
10,1000,1000,24,2,9,1,1.0369,0.0848,0.5044,0.9623,1,1.6986,7.7943,0.8813,1.5031,0.0187,47.1283,79.3797,22,13.333,class_7
12,270,270,13,2,5,1,1.0612,0.1236,0.7384,0.6968,1,0.956,3.6494,0.9902,1.6386,0.0876,11.3037,17.7055,21,0.698,class_7
15,1000,3000,57,2,0,0,1.0638,0.1216,0.5286,0.8189,1,1.118,6.7738,0.3879,3.83,0.0421,9.21378,89.9739,11,17.029,class_7
15,1000,3000,57,2,0,0,1.0638,0.1216,0.5286,0.9191,1,1.118,6.7738,0.3879,3.83,0.0421,9.21378,89.9739,12,3.629,class_7
15,1000,3000,57,2,0,0,1.0638,0.1216,0.5286,0.8189,1,1.118,6.7738,0.3879,3.83,0.0421,9.21378,89.9739,17,19.821,class_7
18,14500,58000,9,7,0,0,1.6067,0.3558,0.9668,0.6968,0.6252,4.4371,160.311,0.9653,3.4271,0.3348,2.88321,9.23626,0,37.331,class_7
18,14500,58000,9,7,0,0,1.6067,0.3558,0.9668,0.6968,0.6252,4.4371,160.311,0.9653,3.4271,0.3348,2.88321,9.23626,1,98.746,class_7
18,14500,58000,9,7,0,0,1.6067,0.3558,0.9668,0.6968,0.6252,4.4371,160.311,0.9653,3.4271,0.3348,2.88321,9.23626,2,50.577,class_7
18,14500,58000,9,7,0,0,1.6067,0.3558,0.9668,0.6968,0.6252,4.4371,160.311,0.9653,3.4271,0.3348,2.88321,9.23626,3,540.695,class_7
18,14500,58000,9,7,0,0,1.6067,0.3558,0.9668,0.6968,0.6252,4.4371,160.311,0.9653,3.4271,0.3348,2.88321,9.23626,4,1.204,class_7
18,14500,58000,9,7,0,0,1.6067,0.3558,0.9668,0.6968,0.6252,4.4371,160.311,0.9653,3.4271,0.3348,2.88321,9.23626,5,10.838,class_7
18,14500,58000,9,7,0,0,1.6067,0.3558,0.9668,0.6968,0.6252,4.4371,160.311,0.9653,3.4271,0.3348,2.88321,9.23626,6,8.43,class_7
18,14500,58000,9,7,0,0,1.6067,0.3558,0.9668,0.6968,0.6252,4.4371,160.311,0.9653,3.4271,0.3348,2.88321,9.23626,7,2.408,class_7
18,14500,58000,9,7,0,0,1.6067,0.3558,0.9668,0.6968,0.6252,4.4371,160.311,0.9653,3.4271,0.3348,2.88321,9.23626,8,12041,class_7
18,14500,58000,9,7,0,0,1.6067,0.3558,0.9668,0.6968,0.6252,4.4371,160.311,0.9653,3.4271,0.3348,2.88321,9.23626,9,456.399,class_7
18,14500,58000,9,7,0,0,1.6067,0.3558,0.9668,0.6968,0.6252,4.4371,160.311,0.9653,3.4271,0.3348,2.88321,9.23626,10,2.408,class_7
18,14500,58000,9,7,0,0,1.6067,0.3558,0.9668,0.6968,0.6252,4.4371,160.311,0.9653,3.4271,0.3348,2.88321,9.23626,11,2575.83,class_7
18,14500,58000,9,7,0,0,1.6067,0.3558,0.9668,0.6968,0.6252,4.4371,160.311,0.9653,3.4271,0.3348,2.88321,9.23626,12,56.598,class_7
18,14500,58000,9,7,0,0,1.6067,0.3558,0.9668,0.6968,0.6252,4.4371,160.311,0.9653,3.4271,0.3348,2.88321,9.23626,13,580.434,class_7
18,14500,58000,9,7,0,0,1.6067,0.3558,0.9668,0.6968,0.6252,4.4371,160.311,0.9653,3.4271,0.3348,2.88321,9.23626,14,48.169,class_7
18,14500,58000,9,7,0,0,1.6067,0.3558,0.9668,0.6968,0.6252,4.4371,160.311,0.9653,3.4271,0.3348,2.88321,9.23626,15,9.634,class_7
18,14500,58000,9,7,0,0,1.6067,0.3558,0.9668,0.6968,0.6252,4.4371,160.311,0.9653,3.4271,0.3348,2.88321,9.23626,16,51.781,class_7
18,14500,58000,9,7,0,0,1.6067,0.3558,0.9668,0.6968,0.6252,4.4371,160.311,0.9653,3.4271,0.3348,2.88321,9.23626,17,12041,class_7
18,14500,58000,9,7,0,0,1.6067,0.3558,0.9668,0.6968,0.6252,4.4371,160.311,0.9653,3.4271,0.3348,2.88321,9.23626,18,51.781,class_7
18,14500,58000,9,7,0,0,1.6067,0.3558,0.9668,0.6968,0.6252,4.4371,160.311,0.9653,3.4271,0.3348,2.88321,9.23626,19,460.012,class_7
18,14500,58000,9,7,0,0,1.6067,0.3558,0.9668,0.6968,0.6252,4.4371,160.311,0.9653,3.4271,0.3348,2.88321,9.23626,20,0,class_7
18,14500,58000,9,7,0,0,1.6067,0.3558,0.9668,0.6968,0.6252,4.4371,160.311,0.9653,3.4271,0.3348,2.88321,9.23626,21,808.031,class_7
18,14500,58000,9,7,0,0,1.6067,0.3558,0.9668,0.6968,0.6252,4.4371,160.311,0.9653,3.4271,0.3348,2.88321,9.23626,22,167.387,class_7
18,14500,58000,9,7,0,0,1.6067,0.3558,0.9668,0.6968,0.6252,4.4371,160.311,0.9653,3.4271,0.3348,2.88321,9.23626,23,69.845,class_7
20,1499,4999,14,2,0,0,1.1316,0.3676,0.7792,0.9332,1,0.6483,4.3322,0.9998,3.8755,0.285,3.50807,12.5982,2,6.027,class_7
20,1499,4999,14,2,0,0,1.1316,0.3676,0.7792,0.8189,1,0.6483,4.3322,0.9998,3.8755,0.285,3.50807,12.5982,6,1.039,class_7
20,1499,4999,14,2,0,0,1.1316,0.3676,0.7792,0.8189,1,0.6483,4.3322,0.9998,3.8755,0.285,3.50807,12.5982,14,39.904,class_7
20,1499,4999,14,2,0,0,1.1316,0.3676,0.7792,0.6968,1,0.6483,4.3322,0.9998,3.8755,0.285,3.50807,12.5982,21,12.886,class_7
0,690,690,14,2,4,0,1.2623,0.1024,0.7713,0.6818,1,1.9701,12.5538,0.9912,2.3012,0.113,8.77168,19.3646,10,5.683,class_8
0,690,690,14,2,4,0,1.2623,0.1024,0.7713,0.6968,1,1.9701,12.5538,0.9912,2.3012,0.113,8.77168,19.3646,11,24.057,class_8
1,16000,20000,7,2,0,0,1.0975,0.1146,0.6109,0.8902,1,6.1012,93.1399,0.2893,2.7416,0.0495,5.84444,54.3859,1,9.939,class_8
2,1250,2500,28,2,0,0,1.5124,0.3503,0.8869,0.9623,1,0.4334,2.6581,0.9453,5.4853,0.3172,2.98014,16.2929,10,11.903,class_8
2,1250,2500,28,2,0,0,1.5124,0.3503,0.8869,0.6968,1,0.4334,2.6581,0.9453,5.4853,0.3172,2.98014,16.2929,12,5.494,class_8
2,1250,2500,28,2,0,0,1.5124,0.3503,0.8869,0.6818,1,0.4334,2.6581,0.9453,5.4853,0.3172,2.98014,16.2929,21,21.059,class_8
5,2670,8900,16,2,8,0,1.0273,0.0825,0.7618,0.6818,1,1.2082,4.4046,1,1.77,0.641,1.56006,1.76131,3,14.475,class_8
5,2670,8900,16,2,8,0,1.0273,0.0825,0.7618,0.6968,1,1.2082,4.4046,1,1.77,0.641,1.56006,1.76131,5,0,class_8
5,2670,8900,16,2,8,0,1.0273,0.0825,0.7618,0.6818,1,1.2082,4.4046,1,1.77,0.641,1.56006,1.76131,12,9.333,class_8
5,2670,8900,16,2,8,0,1.0273,0.0825,0.7618,0.8489,1,1.2082,4.4046,1,1.77,0.641,1.56006,1.76131,18,16.19,class_8
7,768,768,8,2,0,0,1.0377,0.1439,0.5507,0.8489,1,1.0586,5.827,0.9331,4.5301,0.112,8.33125,39.4473,7,1.798,class_8
7,768,768,8,2,0,0,1.0377,0.1439,0.5507,0.8189,1,1.0586,5.827,0.9331,4.5301,0.112,8.33125,39.4473,8,51.73,class_8
7,768,768,8,2,0,0,1.0377,0.1439,0.5507,0.6818,1,1.0586,5.827,0.9331,4.5301,0.112,8.33125,39.4473,20,4.394,class_8
10,1000,1000,24,2,9,1,1.0369,0.0848,0.5044,0.8189,1,1.6986,7.7943,0.8813,1.5031,0.0187,47.1283,79.3797,0,10.489,class_8
10,1000,1000,24,2,9,1,1.0369,0.0848,0.5044,0.9623,1,1.6986,7.7943,0.8813,1.5031,0.0187,47.1283,79.3797,1,1.498,class_8
10,1000,1000,24,2,9,1,1.0369,0.0848,0.5044,0.6818,1,1.6986,7.7943,0.8813,1.5031,0.0187,47.1283,79.3797,2,7.248,class_8
10,1000,1000,24,2,9,1,1.0369,0.0848,0.5044,0.6968,1,1.6986,7.7943,0.8813,1.5031,0.0187,47.1283,79.3797,12,1.957,class_8
10,1000,1000,24,2,9,1,1.0369,0.0848,0.5044,0.6818,1,1.6986,7.7943,0.8813,1.5031,0.0187,47.1283,79.3797,13,0,class_8
10,1000,1000,24,2,9,1,1.0369,0.0848,0.5044,0.1057,1,1.6986,7.7943,0.8813,1.5031,0.0187,47.1283,79.3797,17,19.113,class_8
10,1000,1000,24,2,9,1,1.0369,0.0848,0.5044,0.6818,1,1.6986,7.7943,0.8813,1.5031,0.0187,47.1283,79.3797,21,2.569,class_8
12,270,270,13,2,5,1,1.0612,0.1236,0.7384,0.8489,1,0.956,3.6494,0.9902,1.6386,0.0876,11.3037,17.7055,5,5.916,class_8
12,270,270,13,2,5,1,1.0612,0.1236,0.7384,0.8189,1,0.956,3.6494,0.9902,1.6386,0.0876,11.3037,17.7055,10,5.712,class_8
15,1000,3000,57,2,0,0,1.0638,0.1216,0.5286,0.8189,1,1.118,6.7738,0.3879,3.83,0.0421,9.21378,89.9739,7,3.629,class_8
15,1000,3000,57,2,0,0,1.0638,0.1216,0.5286,0.8189,1,1.118,6.7738,0.3879,3.83,0.0421,9.21378,89.9739,9,14.238,class_8
19,2580,7078,56,91,0,0,2.2442,0.1093,0.9165,0.6818,0.5575,6.7156,108.296,4.8787,0.3672,0.1815,26.8799,1.02314,0,2.13,class_8
19,2580,7078,56,91,0,0,2.2442,0.4828,0.9165,0.6818,0.5575,6.7156,108.296,4.8787,0.3672,0.1815,26.8799,1.02314,1,161.514,class_8
19,2580,7078,56,91,0,0,2.2442,0.1216,0.9165,0.6818,0.5575,6.7156,108.296,4.8787,0.3672,0.1815,26.8799,1.02314,2,161.514,class_8
19,2580,7078,56,91,0,0,2.2442,0.1236,0.9165,0.6818,0.5575,6.7156,108.296,4.8787,0.3672,0.1815,26.8799,1.02314,3,46.857,class_8
19,2580,7078,56,91,0,0,2.2442,0.3676,0.9165,0.6818,0.5575,6.7156,108.296,4.8787,0.3672,0.1815,26.8799,1.02314,4,14.909,class_8
19,2580,7078,56,91,0,0,2.2442,0.1216,0.9165,0.6818,0.5575,6.7156,108.296,4.8787,0.3672,0.1815,26.8799,1.02314,5,5.325,class_8
19,2580,7078,56,91,0,0,2.2442,0.1216,0.9165,0.6818,0.5575,6.7156,108.296,4.8787,0.3672,0.1815,26.8799,1.02314,6,161.514,class_8
19,2580,7078,56,91,0,0,2.2442,0.3676,0.9165,0.6818,0.5575,6.7156,108.296,4.8787,0.3672,0.1815,26.8799,1.02314,7,16.506,class_8
19,2580,7078,56,91,0,0,2.2442,0.2577,0.9165,0.6818,0.5575,6.7156,108.296,4.8787,0.3672,0.1815,26.8799,1.02314,8,161.514,class_8
19,2580,7078,56,91,0,0,2.2442,0.3676,0.9165,0.6818,0.5575,6.7156,108.296,4.8787,0.3672,0.1815,26.8799,1.02314,9,161.514,class_8
19,2580,7078,56,91,0,0,2.2442,0.2577,0.9165,0.6818,0.5575,6.7156,108.296,4.8787,0.3672,0.1815,26.8799,1.02314,10,5.857,class_8
19,2580,7078,56,91,0,0,2.2442,0.1216,0.9165,0.6818,0.5575,6.7156,108.296,4.8787,0.3672,0.1815,26.8799,1.02314,11,120.692,class_8
19,2580,7078,56,91,0,0,2.2442,0.1216,0.9165,0.6818,0.5575,6.7156,108.296,4.8787,0.3672,0.1815,26.8799,1.02314,12,18.104,class_8
19,2580,7078,56,91,0,0,2.2442,0.4828,0.9165,0.6818,0.5575,6.7156,108.296,4.8787,0.3672,0.1815,26.8799,1.02314,13,53.424,class_8
19,2580,7078,56,91,0,0,2.2442,0.3676,0.9165,0.6818,0.5575,6.7156,108.296,4.8787,0.3672,0.1815,26.8799,1.02314,14,161.514,class_8
19,2580,7078,56,91,0,0,2.2442,0.4828,0.9165,0.6818,0.5575,6.7156,108.296,4.8787,0.3672,0.1815,26.8799,1.02314,15,0.887,class_8
19,2580,7078,56,91,0,0,2.2442,0.4828,0.9165,0.6818,0.5575,6.7156,108.296,4.8787,0.3672,0.1815,26.8799,1.02314,16,20.234,class_8
19,2580,7078,56,91,0,0,2.2442,0.3676,0.9165,0.6818,0.5575,6.7156,108.296,4.8787,0.3672,0.1815,26.8799,1.02314,17,47.389,class_8
19,2580,7078,56,91,0,0,2.2442,0.3558,0.9165,0.6818,0.5575,6.7156,108.296,4.8787,0.3672,0.1815,26.8799,1.02314,18,30.35,class_8
19,2580,7078,56,91,0,0,2.2442,0.1216,0.9165,0.6818,0.5575,6.7156,108.296,4.8787,0.3672,0.1815,26.8799,1.02314,19,55.199,class_8
19,2580,7078,56,91,0,0,2.2442,0.4828,0.9165,0.6818,0.5575,6.7156,108.296,4.8787,0.3672,0.1815,26.8799,1.02314,20,0,class_8
19,2580,7078,56,91,0,0,2.2442,0.3676,0.9165,0.6818,0.5575,6.7156,108.296,4.8787,0.3672,0.1815,26.8799,1.02314,21,71.882,class_8
19,2580,7078,56,91,0,0,2.2442,0.3558,0.9165,0.6818,0.5575,6.7156,108.296,4.8787,0.3672,0.1815,26.8799,1.02314,22,41.532,class_8
19,2580,7078,56,91,0,0,2.2442,0.2577,0.9165,0.6818,0.5575,6.7156,108.296,4.8787,0.3672,0.1815,26.8799,1.02314,23,48.987,class_8
20,1499,4999,14,2,0,0,1.1316,0.3676,0.7792,0.6968,1,0.6483,4.3322,0.9998,3.8755,0.285,3.50807,12.5982,22,3.325,class_8
1,16000,20000,7,2,0,0,1.0975,0.1146,0.6109,0.8489,1,6.1012,93.1399,0.2893,2.7416,0.0495,5.84444,54.3859,13,11.746,class_9
1,16000,20000,7,2,0,0,1.0975,0.1146,0.6109,0.6818,1,6.1012,93.1399,0.2893,2.7416,0.0495,5.84444,54.3859,23,0,class_9
2,1250,2500,28,2,0,0,1.5124,0.3503,0.8869,0.8489,1,0.4334,2.6581,0.9453,5.4853,0.3172,2.98014,16.2929,1,17.397,class_9
2,1250,2500,28,2,0,0,1.5124,0.3503,0.8869,0.9623,1,0.4334,2.6581,0.9453,5.4853,0.3172,2.98014,16.2929,8,455.064,class_9
2,1250,2500,28,2,0,0,1.5124,0.3503,0.8869,0.6818,1,0.4334,2.6581,0.9453,5.4853,0.3172,2.98014,16.2929,9,18.77,class_9
2,1250,2500,28,2,0,0,1.5124,0.3503,0.8869,0.6968,1,0.4334,2.6581,0.9453,5.4853,0.3172,2.98014,16.2929,14,27.011,class_9
